user_id,behavior_type,category,timestamp
11597.0,pv,家居用品,2025-01-08 06:13:47
13392.0,pv,食品饮料,2025-01-08 06:15:26
14342.0,fav,运动户外,2025-01-08 06:17:31
11563.0,pv,电子产品,2025-01-08 06:24:19
10602.0,cart,电子产品,2025-01-08 06:24:23
11116.0,pv,食品饮料,2025-01-08 06:24:44
14566.0,fav,运动户外,2025-01-08 06:25:39
12078.0,pv,电子产品,2025-01-08 06:27:14
12907.0,pv,电子产品,2025-01-08 06:31:38
10736.0,pv,运动户外,2025-01-08 06:34:16
11333.0,cart,食品饮料,2025-01-08 06:39:13
13858.0,pv,食品饮料,2025-01-08 06:41:19
13701.0,pv,食品饮料,2025-01-08 06:43:17
11123.0,pv,服装鞋帽,2025-01-08 06:45:40
12419.0,,服装鞋帽,2025-01-08 06:49:33
14341.0,pv,食品饮料,2025-01-08 06:55:40
12397.0,cart,美妆护肤,2025-01-08 06:56:13
14197.0,pv,美妆护肤,2025-01-08 06:57:13
10130.0,pv,食品饮料,2025-01-08 06:58:32
12255.0,pv,家居用品,2025-01-08 06:59:03
14321.0,cart,家居用品,2025-01-08 07:00:06
13767.0,pv,服装鞋帽,2025-01-08 07:00:20
12591.0,pv,运动户外,2025-01-08 07:01:03
12850.0,fav,食品饮料,2025-01-08 07:03:52
10456.0,buy,电子产品,2025-01-08 07:04:19
13268.0,pv,运动户外,2025-01-08 07:05:14
13213.0,pv,食品饮料,2025-01-08 07:08:18
13301.0,fav,电子产品,2025-01-08 07:13:19
13072.0,pv,美妆护肤,2025-01-08 07:13:53
12280.0,pv,服装鞋帽,2025-01-08 07:13:55
12814.0,pv,食品饮料,2025-01-08 07:16:46
11365.0,pv,家居用品,2025-01-08 07:17:02
12755.0,buy,服装鞋帽,2025-01-08 07:17:32
14601.0,pv,食品饮料,2025-01-08 07:17:42
10300.0,pv,食品饮料,2025-01-08 07:18:05
11014.0,cart,电子产品,2025-01-08 07:21:58
10056.0,pv,电子产品,2025-01-08 07:24:34
12292.0,fav,美妆护肤,2025-01-08 07:29:02
13268.0,pv,美妆护肤,2025-01-08 07:33:51
10841.0,cart,电子产品,2025-01-08 07:39:24
10825.0,pv,美妆护肤,2025-01-08 07:46:35
13773.0,cart,食品饮料,2025-01-08 07:46:55
12751.0,pv,美妆护肤,2025-01-08 07:47:43
13621.0,pv,美妆护肤,2025-01-08 07:51:13
10510.0,fav,运动户外,2025-01-08 07:54:41
12686.0,cart,家居用品,2025-01-08 07:55:09
12105.0,pv,食品饮料,2025-01-08 07:59:09
11379.0,pv,美妆护肤,2025-01-08 08:00:03
11701.0,fav,运动户外,2025-01-08 08:00:42
11250.0,pv,电子产品,2025-01-08 08:05:35
11967.0,cart,电子产品,2025-01-08 08:12:33
10112.0,pv,电子产品,2025-01-08 08:14:03
10104.0,pv,电子产品,2025-01-08 08:14:10
11775.0,pv,美妆护肤,2025-01-08 08:15:20
14886.0,cart,电子产品,2025-01-08 08:15:39
11258.0,pv,美妆护肤,2025-01-08 08:18:54
14330.0,pv,电子产品,2025-01-08 08:19:29
13584.0,cart,美妆护肤,2025-01-08 08:25:26
11883.0,pv,食品饮料,2025-01-08 08:27:21
11857.0,pv,家居用品,2025-01-08 08:28:30
14817.0,fav,食品饮料,2025-01-08 08:39:14
11666.0,pv,运动户外,2025-01-08 08:41:44
14214.0,buy,运动户外,2025-01-08 08:44:38
14570.0,pv,家居用品,2025-01-08 08:45:11
11423.0,fav,家居用品,2025-01-08 08:45:14
999999999.0,cart,食品饮料,2025-01-08 08:46:29
14278.0,pv,电子产品,2025-01-08 08:48:15
10514.0,,美妆护肤,2025-01-08 08:52:32
12762.0,fav,电子产品,2025-01-08 09:01:35
11321.0,fav,美妆护肤,2025-01-08 09:03:26
13322.0,pv,运动户外,2025-01-08 09:05:27
10770.0,buy,电子产品,2025-01-08 09:07:11
12957.0,pv,家居用品,2025-01-08 09:09:28
12431.0,pv,服装鞋帽,2025-01-08 09:11:50
13128.0,pv,服装鞋帽,2025-01-08 09:14:10
13132.0,pv,运动户外,2025-01-08 09:17:02
14058.0,pv,家居用品,2025-01-08 09:17:40
12245.0,pv,服装鞋帽,2025-01-08 09:17:55
10249.0,pv,美妆护肤,2025-01-08 09:22:41
14996.0,pv,食品饮料,2025-01-08 09:25:24
10886.0,pv,食品饮料,2025-01-08 09:25:29
13432.0,pv,家居用品,2025-01-08 09:29:05
12323.0,cart,家居用品,2025-01-08 09:36:15
14994.0,pv,家居用品,2025-01-08 09:38:44
11746.0,pv,美妆护肤,2025-01-08 09:44:26
10946.0,cart,美妆护肤,2025-01-08 09:46:33
11922.0,pv,运动户外,2025-01-08 09:47:18
14107.0,cart,食品饮料,2025-01-08 09:48:30
12644.0,pv,电子产品,2025-01-08 09:53:17
11477.0,pv,家居用品,2025-01-08 09:53:35
13037.0,fav,家居用品,2025-01-08 09:53:48
14403.0,fav,食品饮料,2025-01-08 09:55:09
13471.0,pv,美妆护肤,2025-01-08 10:01:49
12928.0,cart,服装鞋帽,2025-01-08 10:02:22
14948.0,pv,电子产品,2025-01-08 10:05:20
13981.0,buy,家居用品,2025-01-08 10:07:04
10571.0,pv,运动户外,2025-01-08 10:09:20
11148.0,pv,电子产品,2025-01-08 10:14:20
13488.0,,服装鞋帽,2025-01-08 10:18:33
12364.0,pv,运动户外,2025-01-08 10:18:45
12612.0,pv,食品饮料,2025-01-08 10:25:01
10983.0,pv,电子产品,2025-01-08 10:30:38
10541.0,pv,电子产品,
10870.0,pv,家居用品,2025-01-08 10:37:22
13499.0,pv,家居用品,2025-01-08 10:39:23
11228.0,pv,运动户外,2025-01-08 10:41:20
14271.0,fav,电子产品,2025-01-08 10:44:45
12352.0,fav,家居用品,2025-01-08 10:48:28
13559.0,pv,电子产品,2025-01-08 10:48:46
13260.0,pv,运动户外,2025-01-08 10:56:27
13450.0,pv,电子产品,2025-01-08 10:57:13
12960.0,cart,电子产品,2025-01-08 10:59:27
14114.0,pv,美妆护肤,2025-01-08 10:59:56
14919.0,pv,运动户外,2025-01-08 11:00:21
13097.0,pv,服装鞋帽,2025-01-08 11:10:14
13231.0,pv,电子产品,
12263.0,fav,家居用品,2025-01-08 11:15:30
10756.0,pv,家居用品,2025-01-08 11:19:38
13327.0,pv,运动户外,2025-01-08 11:23:34
11235.0,pv,美妆护肤,2025-01-08 11:24:23
10363.0,buy,运动户外,2025-01-08 11:25:12
11886.0,fav,服装鞋帽,2025-01-08 11:25:44
11918.0,pv,电子产品,2025-01-08 11:26:35
12065.0,pv,服装鞋帽,2025-01-08 11:32:47
11417.0,pv,服装鞋帽,2025-01-08 11:34:28
14438.0,buy,运动户外,2025-01-08 11:42:27
11591.0,pv,运动户外,2025-01-08 11:42:36
14116.0,pv,美妆护肤,2025-01-08 11:43:39
10932.0,pv,电子产品,2025-01-08 11:51:39
13937.0,buy,电子产品,2025-01-08 12:03:26
14709.0,buy,电子产品,2025-01-08 12:04:24
11690.0,cart,电子产品,2025-01-08 12:09:53
11819.0,pv,家居用品,2025-01-08 12:22:34
11771.0,pv,美妆护肤,2025-01-08 12:23:13
10076.0,pv,食品饮料,2025-01-08 12:29:38
12525.0,pv,运动户外,2025-01-08 12:30:21
11652.0,pv,美妆护肤,2025-01-08 12:36:06
12513.0,pv,电子产品,2025-01-08 12:37:00
12908.0,cart,服装鞋帽,2025-01-08 12:40:05
13274.0,pv,服装鞋帽,2025-01-08 12:44:41
12888.0,pv,食品饮料,2025-01-08 12:53:14
14667.0,fav,食品饮料,2025-01-08 12:56:08
12632.0,buy,服装鞋帽,2025-01-08 13:01:22
13447.0,buy,食品饮料,2025-01-08 13:01:53
11083.0,pv,电子产品,2025-01-08 13:03:50
,pv,服装鞋帽,2025-01-08 13:04:20
13848.0,pv,运动户外,2025-01-08 13:04:40
10256.0,pv,美妆护肤,2025-01-08 13:05:47
10848.0,pv,食品饮料,2025-01-08 13:06:25
10887.0,pv,食品饮料,2025-01-08 13:09:56
13243.0,cart,服装鞋帽,2025-01-08 13:09:57
12067.0,pv,运动户外,2025-01-08 13:10:56
13347.0,pv,食品饮料,2025-01-08 13:13:28
14177.0,,食品饮料,2025-01-08 13:17:44
14267.0,cart,服装鞋帽,2025-01-08 13:18:53
12655.0,pv,家居用品,2025-01-08 13:21:27
11442.0,pv,食品饮料,
12156.0,pv,食品饮料,2025-01-08 13:25:20
12568.0,pv,运动户外,2025-01-08 13:26:20
13675.0,pv,食品饮料,2025-01-08 13:28:37
14185.0,pv,服装鞋帽,2025-01-08 13:28:46
13449.0,pv,运动户外,2025-01-08 13:30:18
12706.0,pv,美妆护肤,2025-01-08 13:33:18
12482.0,pv,服装鞋帽,2025-01-08 13:35:23
11444.0,pv,电子产品,2025-01-08 13:35:26
12489.0,pv,食品饮料,2025-01-08 13:39:29
999999999.0,pv,电子产品,2025-01-08 13:47:11
12069.0,pv,电子产品,2025-01-08 13:54:52
13440.0,pv,家居用品,2025-01-08 14:00:43
13854.0,pv,食品饮料,2025-01-08 14:01:05
11492.0,pv,家居用品,2025-01-08 14:01:20
13611.0,pv,美妆护肤,2025-01-08 14:03:10
11719.0,pv,运动户外,2025-01-08 14:05:03
14408.0,fav,服装鞋帽,2025-01-08 14:09:53
11879.0,pv,运动户外,2025-01-08 14:10:53
11920.0,pv,运动户外,2025-01-08 14:11:51
11051.0,pv,美妆护肤,2025-01-08 14:12:01
11213.0,pv,服装鞋帽,2025-01-08 14:13:12
13654.0,pv,家居用品,2025-01-08 14:13:27
11209.0,,服装鞋帽,2025-01-08 14:21:15
11747.0,pv,服装鞋帽,2025-01-08 14:23:37
999999999.0,cart,食品饮料,2025-01-08 14:23:49
13855.0,pv,电子产品,2025-01-08 14:25:26
11917.0,pv,运动户外,2025-01-08 14:27:14
11844.0,cart,家居用品,2025-01-08 14:31:45
12451.0,pv,家居用品,2025-01-08 14:34:40
13624.0,pv,美妆护肤,2025-01-08 14:36:17
14929.0,pv,食品饮料,2025-01-08 14:43:14
11872.0,cart,家居用品,2025-01-08 14:44:06
11783.0,pv,美妆护肤,2025-01-08 14:44:45
14643.0,buy,食品饮料,2025-01-08 14:51:29
13110.0,buy,服装鞋帽,2025-01-08 14:53:40
10887.0,pv,电子产品,2025-01-08 14:54:32
14222.0,pv,电子产品,2025-01-08 14:55:28
12124.0,pv,美妆护肤,2025-01-08 14:56:45
10497.0,buy,运动户外,2025-01-08 14:56:57
12473.0,pv,食品饮料,2025-01-08 14:57:00
13484.0,pv,美妆护肤,2025-01-08 15:02:57
14040.0,pv,电子产品,2025-01-08 15:03:25
10306.0,pv,,2025-01-08 15:05:26
13865.0,pv,家居用品,2025-01-08 15:10:34
14739.0,pv,家居用品,2025-01-08 15:10:42
,pv,食品饮料,2025-01-08 15:13:23
11840.0,pv,服装鞋帽,2025-01-08 15:15:09
12047.0,pv,家居用品,2025-01-08 15:16:10
12981.0,pv,服装鞋帽,2025-01-08 15:17:11
14144.0,pv,食品饮料,2025-01-08 15:18:16
10874.0,pv,电子产品,2025-01-08 15:18:58
10990.0,pv,运动户外,2025-01-08 15:20:15
10085.0,pv,家居用品,2025-01-08 15:25:34
14200.0,pv,运动户外,2025-01-08 15:27:21
14623.0,pv,美妆护肤,2025-01-08 15:30:39
14781.0,fav,运动户外,2025-01-08 15:33:21
12551.0,pv,美妆护肤,2025-01-08 15:33:40
13817.0,pv,电子产品,2025-01-08 15:43:37
10148.0,cart,家居用品,2025-01-08 15:44:27
13507.0,pv,美妆护肤,2025-01-08 15:47:27
12314.0,pv,家居用品,2025-01-08 15:50:44
10725.0,pv,美妆护肤,
11269.0,fav,服装鞋帽,2025-01-08 16:01:46
13391.0,buy,运动户外,2025-01-08 16:03:12
11532.0,fav,美妆护肤,2025-01-08 16:06:02
13119.0,buy,食品饮料,2025-01-08 16:08:29
10141.0,pv,服装鞋帽,2025-01-08 16:10:05
11415.0,fav,服装鞋帽,2025-01-08 16:10:59
13614.0,pv,食品饮料,2025-01-08 16:11:45
12442.0,pv,家居用品,2025-01-08 16:11:45
13203.0,fav,美妆护肤,2025-01-08 16:15:15
13158.0,fav,美妆护肤,2025-01-08 16:17:08
10219.0,pv,服装鞋帽,2025-01-08 16:18:16
11605.0,pv,服装鞋帽,2025-01-08 16:18:37
12205.0,buy,家居用品,2025-01-08 16:23:18
12053.0,pv,食品饮料,2025-01-08 16:24:29
11639.0,fav,运动户外,2025-01-08 16:25:13
13880.0,pv,电子产品,2025-01-08 16:31:26
11717.0,pv,食品饮料,2025-01-08 16:31:46
12766.0,pv,运动户外,2025-01-08 16:34:03
10073.0,fav,家居用品,2025-01-08 16:34:08
14047.0,pv,电子产品,2025-01-08 16:36:41
14991.0,pv,食品饮料,2025-01-08 16:37:36
14555.0,pv,运动户外,2025-01-08 16:38:03
14863.0,pv,家居用品,2025-01-08 16:38:12
12098.0,pv,服装鞋帽,2025-01-08 16:45:13
10754.0,pv,运动户外,2025-01-08 16:47:22
10254.0,pv,食品饮料,2025-01-08 16:51:28
13308.0,pv,电子产品,2025-01-08 16:56:33
13102.0,pv,家居用品,2025-01-08 16:57:21
11731.0,pv,电子产品,2025-01-08 16:57:38
11006.0,pv,食品饮料,2025-01-08 17:02:24
,buy,食品饮料,2025-01-08 17:03:00
10479.0,pv,美妆护肤,2025-01-08 17:04:25
10723.0,pv,运动户外,2025-01-08 17:06:25
10518.0,pv,美妆护肤,2025-01-08 17:07:15
10154.0,pv,家居用品,2025-01-08 17:10:01
12291.0,pv,电子产品,2025-01-08 17:13:00
13718.0,buy,服装鞋帽,2025-01-08 17:16:23
11360.0,cart,运动户外,2025-01-08 17:16:57
13930.0,pv,服装鞋帽,2025-01-08 17:20:59
10474.0,cart,服装鞋帽,2025-01-08 17:21:04
12684.0,pv,食品饮料,2025-01-08 17:21:47
12157.0,pv,服装鞋帽,2025-01-08 17:23:03
11706.0,buy,美妆护肤,2025-01-08 17:24:43
13664.0,pv,美妆护肤,2025-01-08 17:32:31
14317.0,pv,运动户外,2025-01-08 17:32:56
14302.0,pv,食品饮料,2025-01-08 17:34:04
13540.0,pv,服装鞋帽,2025-01-08 17:38:38
11088.0,pv,服装鞋帽,2025-01-08 17:40:02
12174.0,pv,电子产品,2025-01-08 17:40:14
10152.0,pv,食品饮料,2025-01-08 17:46:59
12985.0,pv,运动户外,2025-01-08 17:49:03
11243.0,buy,运动户外,2025-01-08 17:50:58
12524.0,pv,美妆护肤,2025-01-08 17:51:34
12007.0,pv,运动户外,2025-01-08 17:53:42
11542.0,pv,电子产品,2025-01-08 17:57:00
14003.0,pv,家居用品,2025-01-08 17:57:03
13005.0,pv,家居用品,2025-01-08 18:16:56
11541.0,pv,食品饮料,2025-01-08 18:19:49
14542.0,pv,家居用品,2025-01-08 18:19:59
14174.0,pv,家居用品,2025-01-08 18:20:08
11914.0,cart,美妆护肤,2025-01-08 18:21:52
13458.0,pv,运动户外,2025-01-08 18:24:52
10076.0,pv,服装鞋帽,2025-01-08 18:29:21
10726.0,pv,运动户外,2025-01-08 18:33:10
14185.0,cart,美妆护肤,2025-01-08 18:43:27
14497.0,pv,家居用品,2025-01-08 18:46:46
10698.0,pv,电子产品,2025-01-08 18:50:43
13319.0,cart,运动户外,2025-01-08 19:02:20
10110.0,pv,家居用品,2025-01-08 19:03:17
14842.0,pv,家居用品,2025-01-08 19:06:09
14956.0,pv,电子产品,2025-01-08 19:07:21
13948.0,fav,家居用品,2025-01-08 19:13:50
11711.0,fav,美妆护肤,2025-01-08 19:15:42
11378.0,pv,运动户外,
11394.0,pv,食品饮料,2025-01-08 19:19:49
11779.0,pv,家居用品,2025-01-08 19:20:29
11556.0,pv,食品饮料,2025-01-08 19:24:00
13126.0,pv,食品饮料,2025-01-08 19:24:16
12322.0,buy,运动户外,2025-01-08 19:25:23
10301.0,pv,家居用品,2025-01-08 19:27:28
11529.0,pv,电子产品,2025-01-08 19:28:49
11819.0,fav,电子产品,2025-01-08 19:29:04
11999.0,cart,电子产品,2025-01-08 19:29:36
,pv,服装鞋帽,2025-01-08 19:35:56
11801.0,pv,服装鞋帽,2025-01-08 19:40:37
13726.0,pv,食品饮料,2025-01-08 19:53:20
13186.0,pv,美妆护肤,2025-01-08 19:55:16
14312.0,pv,运动户外,2025-01-08 19:57:58
10935.0,pv,家居用品,2025-01-08 19:58:50
10307.0,buy,食品饮料,2025-01-08 19:59:07
10600.0,pv,服装鞋帽,2025-01-08 20:02:05
11958.0,pv,电子产品,2025-01-08 20:02:06
14750.0,pv,服装鞋帽,2025-01-08 20:02:13
12467.0,cart,运动户外,2025-01-08 20:07:19
13732.0,fav,电子产品,2025-01-08 20:08:09
12918.0,fav,服装鞋帽,2025-01-08 20:08:57
11253.0,pv,美妆护肤,2025-01-08 20:09:38
14261.0,pv,食品饮料,2025-01-08 20:10:19
11716.0,pv,运动户外,2025-01-08 20:11:23
13423.0,pv,运动户外,2025-01-08 20:11:26
10929.0,pv,美妆护肤,2025-01-08 20:12:25
11495.0,cart,电子产品,2025-01-08 20:16:12
11930.0,pv,服装鞋帽,2025-01-08 20:16:15
12478.0,pv,电子产品,2025-01-08 20:18:13
13615.0,pv,食品饮料,2025-01-08 20:23:16
11491.0,pv,电子产品,2025-01-08 20:27:39
10041.0,cart,美妆护肤,2025-01-08 20:29:09
12876.0,pv,家居用品,2025-01-08 20:36:37
12898.0,pv,运动户外,2025-01-08 20:40:35
12484.0,buy,家居用品,2025-01-08 20:42:22
13907.0,pv,电子产品,2025-01-08 20:42:59
11803.0,pv,运动户外,2025-01-08 20:43:27
11621.0,pv,家居用品,2025-01-08 20:44:47
10109.0,pv,家居用品,2025-01-08 20:45:00
10069.0,fav,食品饮料,2025-01-08 20:46:26
11436.0,pv,家居用品,2025-01-08 20:49:05
14575.0,cart,运动户外,2025-01-08 20:50:43
10133.0,pv,服装鞋帽,2025-01-08 20:51:15
11853.0,pv,服装鞋帽,2025-01-08 20:52:13
12021.0,pv,食品饮料,2025-01-08 20:52:34
14847.0,pv,运动户外,2025-01-08 20:53:04
12971.0,pv,美妆护肤,2025-01-08 20:59:55
12940.0,pv,运动户外,2025-01-08 21:02:02
12635.0,pv,食品饮料,2025-01-08 21:03:21
,pv,运动户外,2025-01-08 21:06:48
13056.0,pv,家居用品,2025-01-08 21:13:01
11916.0,cart,运动户外,2025-01-08 21:13:23
14134.0,cart,,2025-01-08 21:17:02
13967.0,fav,服装鞋帽,2025-01-08 21:17:21
14178.0,pv,家居用品,2025-01-08 21:20:24
12444.0,buy,美妆护肤,2025-01-08 21:24:46
11421.0,pv,运动户外,2025-01-08 21:34:39
11063.0,pv,服装鞋帽,2025-01-08 21:37:03
11299.0,pv,电子产品,2025-01-08 21:41:14
13167.0,pv,电子产品,2025-01-08 21:44:54
10219.0,pv,美妆护肤,2025-01-08 21:50:42
13830.0,cart,家居用品,2025-01-08 21:50:48
13995.0,pv,家居用品,2025-01-08 21:51:17
11896.0,pv,美妆护肤,2025-01-08 21:52:12
12159.0,pv,电子产品,2025-01-08 21:52:16
13161.0,pv,家居用品,2025-01-08 21:57:01
13369.0,pv,运动户外,2025-01-08 22:02:08
11386.0,pv,食品饮料,2025-01-08 22:04:41
13310.0,buy,服装鞋帽,2025-01-08 22:09:16
11998.0,pv,服装鞋帽,2025-01-08 22:10:18
11715.0,fav,服装鞋帽,2025-01-08 22:11:21
10264.0,pv,食品饮料,2025-01-08 22:17:09
14326.0,pv,食品饮料,2025-01-08 22:17:28
11403.0,cart,家居用品,2025-01-08 22:18:54
14002.0,pv,食品饮料,2025-01-08 22:22:33
11405.0,pv,美妆护肤,2025-01-08 22:23:37
12364.0,pv,食品饮料,2025-01-08 22:25:49
10710.0,fav,美妆护肤,2025-01-08 22:30:58
14240.0,pv,美妆护肤,2025-01-08 22:31:27
13321.0,pv,食品饮料,2025-01-08 22:33:02
14173.0,pv,运动户外,2025-01-08 22:34:17
10676.0,cart,服装鞋帽,2025-01-08 22:37:35
13477.0,pv,家居用品,2025-01-08 22:45:08
12990.0,pv,运动户外,2025-01-08 22:45:23
12698.0,pv,服装鞋帽,2025-01-08 22:46:11
11287.0,pv,电子产品,2025-01-08 22:49:48
11205.0,pv,美妆护肤,2025-01-08 22:50:55
13748.0,pv,食品饮料,2025-01-08 22:57:45
14200.0,fav,服装鞋帽,2025-01-08 22:58:29
11635.0,pv,食品饮料,2025-01-08 23:01:10
10376.0,cart,食品饮料,2025-01-08 23:02:49
14460.0,cart,运动户外,2025-01-08 23:04:29
11206.0,cart,食品饮料,2025-01-08 23:06:45
14262.0,pv,运动户外,2025-01-08 23:07:48
10906.0,pv,美妆护肤,2025-01-08 23:09:42
12099.0,cart,美妆护肤,2025-01-08 23:12:33
10657.0,cart,美妆护肤,2025-01-08 23:14:16
14672.0,pv,运动户外,2025-01-08 23:16:19
11780.0,pv,电子产品,2025-01-08 23:18:18
13719.0,pv,运动户外,2025-01-08 23:22:52
14757.0,pv,电子产品,2025-01-08 23:26:17
12081.0,fav,运动户外,2025-01-08 23:29:39
14993.0,pv,食品饮料,2025-01-08 23:30:50
14499.0,pv,电子产品,2025-01-08 23:32:22
11338.0,pv,美妆护肤,2025-01-08 23:33:02
14436.0,fav,美妆护肤,2025-01-08 23:35:39
12343.0,fav,家居用品,2025-01-08 23:39:51
10968.0,pv,服装鞋帽,2025-01-08 23:39:51
999999999.0,pv,服装鞋帽,2025-01-08 23:41:16
11886.0,pv,家居用品,2025-01-08 23:49:44
13779.0,pv,电子产品,2025-01-08 23:53:46
13237.0,,食品饮料,2025-01-08 23:56:57
14328.0,pv,家居用品,2025-01-09 00:00:58
13405.0,pv,美妆护肤,2025-01-09 00:01:41
13492.0,pv,运动户外,2025-01-09 00:02:50
12823.0,pv,运动户外,2025-01-09 00:04:29
10391.0,pv,美妆护肤,2025-01-09 00:06:23
11531.0,pv,食品饮料,2025-01-09 00:14:58
14790.0,pv,运动户外,2025-01-09 00:15:54
11445.0,pv,家居用品,2025-01-09 00:19:04
10125.0,pv,电子产品,2025-01-09 00:20:27
12158.0,pv,电子产品,2025-01-09 00:26:00
13350.0,pv,食品饮料,2025-01-09 00:26:06
13936.0,pv,服装鞋帽,2025-01-09 00:26:21
12538.0,pv,运动户外,2025-01-09 00:28:31
13813.0,pv,美妆护肤,2025-01-09 00:28:35
11718.0,pv,食品饮料,2025-01-09 00:32:15
12091.0,pv,食品饮料,2025-01-09 00:35:36
12440.0,pv,美妆护肤,2025-01-09 00:36:00
14278.0,fav,服装鞋帽,2025-01-09 00:45:21
12733.0,fav,电子产品,2025-01-09 00:46:36
11484.0,pv,电子产品,2025-01-09 00:48:09
13672.0,pv,服装鞋帽,2025-01-09 00:49:31
14063.0,pv,电子产品,2025-01-09 00:51:18
11262.0,cart,服装鞋帽,2025-01-09 00:52:49
11672.0,pv,运动户外,2025-01-09 00:55:15
12311.0,pv,运动户外,2025-01-09 00:58:54
10515.0,pv,食品饮料,2025-01-09 01:01:48
10857.0,fav,电子产品,2025-01-09 01:02:56
11542.0,pv,服装鞋帽,2025-01-09 01:06:11
10474.0,pv,电子产品,2025-01-09 01:06:57
11340.0,pv,运动户外,2025-01-09 01:08:13
11641.0,pv,家居用品,2025-01-09 01:18:53
11833.0,cart,家居用品,2025-01-09 01:19:08
13328.0,pv,电子产品,2025-01-09 01:20:44
10150.0,pv,食品饮料,2025-01-09 01:24:49
14604.0,pv,服装鞋帽,2025-01-09 01:33:53
12006.0,pv,电子产品,2025-01-09 01:35:20
11528.0,pv,服装鞋帽,2025-01-09 01:35:40
14255.0,pv,运动户外,2025-01-09 01:37:23
12938.0,pv,服装鞋帽,2025-01-09 01:37:53
12564.0,pv,电子产品,2025-01-09 01:39:07
11992.0,pv,电子产品,2025-01-09 01:39:11
13550.0,pv,运动户外,2025-01-09 01:43:18
11354.0,pv,家居用品,2025-01-09 01:44:46
13825.0,pv,运动户外,2025-01-09 01:46:14
13747.0,pv,服装鞋帽,2025-01-09 01:46:29
10800.0,pv,服装鞋帽,2025-01-09 01:54:23
12260.0,pv,服装鞋帽,2025-01-09 01:58:46
13870.0,pv,电子产品,2025-01-09 01:59:16
11525.0,pv,服装鞋帽,2025-01-09 02:00:30
13498.0,pv,服装鞋帽,2025-01-09 02:01:54
12147.0,pv,美妆护肤,2025-01-09 02:02:03
12517.0,pv,家居用品,2025-01-09 02:02:18
10705.0,pv,美妆护肤,2025-01-09 02:06:09
10182.0,pv,食品饮料,2025-01-09 02:10:16
10332.0,cart,电子产品,2025-01-09 02:12:43
13459.0,buy,美妆护肤,2025-01-09 02:16:14
11193.0,pv,家居用品,2025-01-09 02:19:38
12245.0,pv,家居用品,2025-01-09 02:20:39
13479.0,cart,家居用品,2025-01-09 02:22:03
10787.0,pv,美妆护肤,2025-01-09 02:30:11
13545.0,pv,电子产品,2025-01-09 02:32:34
10522.0,pv,服装鞋帽,2025-01-09 02:37:38
13494.0,fav,服装鞋帽,2025-01-09 02:41:34
13195.0,pv,服装鞋帽,2025-01-09 02:41:39
13503.0,pv,美妆护肤,2025-01-09 02:44:18
10455.0,pv,美妆护肤,2025-01-09 02:44:21
11768.0,cart,电子产品,2025-01-09 02:45:54
12886.0,pv,家居用品,2025-01-09 02:46:11
14568.0,pv,运动户外,
10586.0,cart,美妆护肤,2025-01-09 02:50:44
14966.0,pv,家居用品,2025-01-09 02:56:32
14007.0,pv,电子产品,2025-01-09 02:57:08
14923.0,fav,服装鞋帽,2025-01-09 03:02:27
14264.0,pv,美妆护肤,2025-01-09 03:08:48
12655.0,pv,服装鞋帽,2025-01-09 03:09:22
11465.0,pv,食品饮料,2025-01-09 03:15:00
11116.0,pv,美妆护肤,2025-01-09 03:19:26
12615.0,pv,电子产品,2025-01-09 03:19:47
13923.0,pv,运动户外,2025-01-09 03:21:41
11849.0,fav,美妆护肤,2025-01-09 03:25:40
11969.0,buy,服装鞋帽,2025-01-09 03:27:12
13438.0,pv,食品饮料,2025-01-09 03:27:47
14217.0,cart,食品饮料,2025-01-09 03:29:05
10598.0,buy,美妆护肤,2025-01-09 03:29:48
14951.0,pv,电子产品,2025-01-09 03:30:02
12345.0,pv,运动户外,2025-01-09 03:31:13
13755.0,cart,家居用品,2025-01-09 03:32:37
13670.0,pv,家居用品,2025-01-09 03:33:13
14625.0,pv,运动户外,2025-01-09 03:34:59
13251.0,buy,美妆护肤,2025-01-09 03:36:16
11647.0,pv,食品饮料,2025-01-09 03:41:22
12615.0,pv,电子产品,2025-01-09 03:43:55
10831.0,fav,食品饮料,2025-01-09 03:45:18
10071.0,cart,家居用品,2025-01-09 03:45:40
13081.0,pv,运动户外,2025-01-09 03:46:54
10216.0,cart,食品饮料,2025-01-09 03:49:50
999999999.0,pv,食品饮料,2025-01-09 03:50:14
11365.0,pv,食品饮料,2025-01-09 03:55:52
12949.0,pv,电子产品,2025-01-09 03:56:36
10382.0,pv,家居用品,2025-01-09 04:02:08
10380.0,pv,运动户外,2025-01-09 04:02:16
14097.0,pv,服装鞋帽,2025-01-09 04:03:46
14631.0,pv,食品饮料,2025-01-09 04:06:51
10738.0,pv,食品饮料,2025-01-09 04:08:29
10348.0,cart,家居用品,2025-01-09 04:08:41
12104.0,pv,美妆护肤,2025-01-09 04:10:38
11250.0,pv,电子产品,2025-01-09 04:15:10
10487.0,pv,家居用品,2025-01-09 04:15:50
11229.0,pv,电子产品,2025-01-09 04:18:03
14394.0,pv,美妆护肤,2025-01-09 04:27:55
12238.0,fav,美妆护肤,2025-01-09 04:35:11
12696.0,pv,食品饮料,2025-01-09 04:35:48
13121.0,buy,电子产品,2025-01-09 04:36:49
13693.0,pv,家居用品,2025-01-09 04:37:12
10948.0,pv,运动户外,2025-01-09 04:40:04
13560.0,pv,服装鞋帽,2025-01-09 04:40:56
