user_id,behavior_type,timestamp,category
user_00412,cart,2023-04-06 17:57:52,Food
user_00282,pv,2023-04-06 18:03:58,Books
user_00702,pv,2023-04-06 18:05:06,Home
user_00878,pv,2023-04-06 18:11:20,Books
user_00364,pv,2023-04-06 18:13:34,Beauty
user_00045,pv,2023-04-06 18:15:04,Toys
user_00136,fav,2023-04-06 18:35:49,Clothing
user_00481,pv,2023-04-06 18:36:45,Toys
user_00340,pv,2023-04-06 19:17:59,Clothing
user_00402,pv,2023-04-06 19:19:27,Beauty
user_00200,pv,2023-04-06 19:24:26,Sports
user_00921,fav,2023-04-06 19:47:33,Automotive
user_00268,pv,2023-04-06 20:02:55,Toys
user_00450,fav,2023-04-06 20:09:13,Jewelry
user_00206,buy,2023-04-06 20:14:19,Toys
user_00953,fav,2023-04-06 20:18:05,Home
user_00795,pv,2023-04-06 20:22:04,Food
user_00754,pv,2023-04-06 20:24:48,Sports
user_00011,fav,2023-04-06 20:29:08,Beauty
user_00694,pv,2023-04-06 20:42:01,Books
user_00915,cart,2023-04-06 20:51:02,Home
user_00260,pv,2023-04-06 20:57:26,Home
user_00815,cart,2023-04-06 20:58:06,Toys
user_00598,pv,2023-04-06 21:00:08,Food
user_00496,fav,2023-04-06 21:39:01,Electronics
user_00526,cart,2023-04-06 21:41:04,Automotive
user_00437,pv,2023-04-06 21:50:24,Sports
user_00318,pv,2023-04-06 21:52:51,Sports
user_00975,buy,2023-04-06 22:06:22,Clothing
user_00779,pv,2023-04-06 22:10:26,Automotive
user_00953,pv,2023-04-06 22:16:31,Sports
user_00140,cart,2023-04-06 22:19:24,Toys
user_00389,pv,2023-04-06 22:40:25,Sports
user_00643,pv,2023-04-06 22:46:40,Books
user_00428,fav,2023-04-06 22:56:25,Beauty
user_00877,pv,2023-04-06 23:03:37,Home
user_00182,pv,2023-04-06 23:03:40,Sports
user_00024,cart,2023-04-06 23:04:44,Beauty
user_00809,pv,2023-04-06 23:17:06,
user_00563,pv,2023-04-06 23:36:13,Food
user_00766,pv,2023-04-07 00:00:34,Beauty
user_00797,pv,2023-04-07 00:11:56,Toys
user_00832,pv,2023-04-07 00:25:18,Automotive
user_00008,pv,2023-04-07 00:42:00,Jewelry
user_00907,pv,2023-04-07 01:07:27,Food
user_00483,pv,2023-04-07 01:08:56,Clothing
user_00785,pv,2023-04-07 01:10:40,Home
user_00371,pv,2023-04-07 01:36:39,Food
user_00936,fav,2023-04-07 02:17:30,Clothing
user_00897,pv,2023-04-07 02:31:43,Clothing
user_00767,cart,2023-04-07 02:51:51,Home
user_00540,fav,2023-04-07 02:57:35,Beauty
user_00085,pv,2023-04-07 03:05:53,Home
user_00261,fav,2023-04-07 03:09:34,Electronics
user_00683,pv,2023-04-07 03:14:49,Jewelry
user_00779,fav,2023-04-07 03:15:27,Jewelry
user_00799,pv,2023-04-07 03:30:30,Automotive
user_00464,cart,2023-04-07 03:35:06,Books
user_00791,pv,2023-04-07 03:38:04,Automotive
user_00917,pv,2023-04-07 03:41:46,Food
user_00039,fav,2023-04-07 03:46:58,Clothing
user_00873,fav,2023-04-07 04:01:43,Sports
user_00115,cart,2023-04-07 04:12:27,Jewelry
user_00791,pv,2023-04-07 04:13:38,Food
user_00688,buy,2023-04-07 04:17:05,Clothing
user_00203,buy,2023-04-07 04:20:01,Sports
user_00908,pv,2023-04-07 04:26:28,Food
user_00242,pv,2023-04-07 04:28:22,Jewelry
user_00917,fav,2023-04-07 04:30:54,Beauty
user_00173,pv,2023-04-07 04:47:12,Toys
user_00368,pv,2023-04-07 04:49:36,Jewelry
user_00755,cart,2023-04-07 04:54:11,Jewelry
user_00122,pv,2023-04-07 04:55:50,Automotive
user_00404,pv,2023-04-07 05:00:46,Beauty
user_00535,pv,2023-04-07 05:04:44,Jewelry
user_00761,cart,2023-04-07 05:05:04,Sports
user_00726,pv,2023-04-07 05:09:28,Electronics
user_00494,buy,2023-04-07 05:12:49,Electronics
user_00964,pv,2023-04-07 05:14:30,Automotive
user_00736,cart,2023-04-07 05:17:22,Jewelry
user_00869,pv,2023-04-07 05:23:55,Food
user_00515,pv,2023-04-07 05:57:20,Sports
user_00433,fav,2023-04-07 06:16:41,Food
user_00089,buy,2023-04-07 06:22:51,Clothing
user_00064,cart,2023-04-07 06:28:39,Books
user_00707,cart,2023-04-07 06:45:30,Clothing
user_00747,error,2023-04-07 06:46:06,Home
user_00615,pv,2023-04-07 06:48:36,Jewelry
user_00611,pv,2023-04-07 06:54:48,Sports
user_00516,pv,2023-04-07 06:56:31,Home
user_00077,pv,2023-04-07 07:20:35,Books
user_00334,pv,2023-04-07 07:28:58,Toys
user_00261,pv,2023-04-07 07:33:23,Home
user_00035,pv,2023-04-07 07:39:41,Home
user_00702,pv,2023-04-07 07:50:09,Books
user_00126,pv,2023-04-07 07:58:17,Sports
user_00318,cart,2023-04-07 08:13:54,Automotive
user_00885,,2023-04-07 08:23:30,Books
user_00932,pv,2023-04-07 08:24:42,Food
user_00155,error,2023-04-07 08:32:58,Home
user_00233,pv,2023-04-07 08:58:16,Electronics
user_00585,pv,2023-04-07 09:00:07,Food
user_00723,buy,2023-04-07 09:00:10,Sports
user_00591,cart,2023-04-07 09:00:20,Food
user_00512,cart,2023-04-07 09:05:48,
user_00973,pv,2023-04-07 09:16:38,Books
user_00166,pv,2023-04-07 09:19:59,Sports
user_00037,fav,2023-04-07 09:26:02,Food
user_00561,pv,2023-04-07 09:26:36,Clothing
user_00395,unknown,2023-04-07 09:57:57,Automotive
user_00382,pv,2023-04-07 10:10:08,Automotive
user_00911,cart,2023-04-07 10:17:08,Sports
user_00628,pv,2023-04-07 10:33:37,Automotive
,pv,2023-04-07 10:38:34,Toys
user_00012,pv,2023-04-07 10:39:03,Electronics
user_00426,pv,2023-04-07 10:54:24,Home
user_00378,fav,2023-04-07 11:14:21,Electronics
user_00132,pv,2023-04-07 11:42:23,Books
user_00110,pv,2023-04-07 11:49:23,Beauty
user_00288,buy,2023-04-07 11:55:01,Home
user_00780,pv,2023-04-07 12:32:28,Sports
user_00126,pv,2023-04-07 12:38:30,Jewelry
user_00627,pv,2023-04-07 13:08:17,Toys
user_00149,pv,2023-04-07 13:13:13,Electronics
user_00486,cart,2023-04-07 13:14:44,Clothing
user_00943,pv,2023-04-07 13:30:26,Books
user_00810,fav,2023-04-07 13:34:06,Sports
user_00996,pv,2023-04-07 13:51:17,Home
user_00999,pv,2023-04-07 13:56:33,Sports
user_00702,fav,2023-04-07 13:58:02,Toys
user_00552,buy,2023-04-07 14:15:47,Automotive
user_00838,pv,2023-04-07 14:39:41,Beauty
user_00837,cart,2023-04-07 14:42:02,Jewelry
user_00079,cart,2023-04-07 14:42:08,Home
user_00058,fav,2023-04-07 14:48:39,Automotive
user_00987,pv,2023-04-07 14:50:18,Home
user_00604,pv,2023-04-07 14:51:27,Clothing
user_00800,pv,2023-04-07 14:53:02,Toys
user_00312,cart,2023-04-07 14:59:27,Jewelry
user_00852,buy,2023-04-07 14:59:43,Automotive
user_00688,buy,2023-04-07 15:07:43,Food
user_00710,pv,2023-04-07 15:07:55,Food
user_00147,pv,2023-04-07 15:17:53,Toys
user_00421,pv,2023-04-07 15:23:56,Jewelry
user_00102,fav,2023-04-07 15:36:42,
user_00329,pv,2023-04-07 16:04:56,Beauty
user_00292,pv,2023-04-07 16:26:01,Electronics
user_00033,fav,2023-04-07 16:26:59,Jewelry
user_00560,fav,2023-04-07 16:31:38,Home
user_00517,pv,2023-04-07 16:40:14,Home
user_00923,pv,2023-04-07 16:41:48,Books
user_00980,pv,2023-04-07 17:11:56,Home
user_00106,buy,2023-04-07 17:15:09,Beauty
user_00370,pv,2023-04-07 17:18:01,Toys
user_00011,buy,2023-04-07 17:24:37,Beauty
user_00791,pv,2023-04-07 17:45:16,
user_00323,pv,2023-04-07 17:49:52,Sports
user_00893,pv,2023-04-07 17:54:45,Toys
user_00615,pv,2023-04-07 17:55:17,Clothing
user_00267,pv,2023-04-07 17:56:12,Beauty
user_00398,pv,2023-04-07 18:13:41,Clothing
user_00688,test,2023-04-07 18:27:59,Food
user_00582,pv,2023-04-07 18:36:45,Books
user_00477,pv,2023-04-07 18:52:32,Books
user_00502,pv,2023-04-07 19:29:44,Jewelry
user_00765,pv,2023-04-07 19:35:53,Electronics
user_00739,pv,2023-04-07 19:40:32,Automotive
user_00988,pv,2023-04-07 20:05:11,Home
user_00203,fav,2023-04-07 20:13:20,Jewelry
user_00797,pv,2023-04-07 20:25:06,Jewelry
user_00453,pv,2023-04-07 20:26:42,Beauty
user_00068,fav,2023-04-07 20:44:26,Food
user_00027,pv,2023-04-07 20:46:09,Sports
user_00583,pv,2023-04-07 20:48:48,Toys
user_00773,cart,2023-04-07 20:54:41,Clothing
user_00153,buy,2023-04-07 21:12:37,Sports
user_00701,pv,2023-04-07 21:22:15,Home
user_00679,pv,2023-04-07 21:31:29,Beauty
user_00584,pv,2023-04-07 21:48:05,Clothing
user_00211,cart,2023-04-07 22:02:04,Beauty
user_00133,pv,2023-04-07 22:12:42,Food
user_00491,pv,2023-04-07 22:15:13,Sports
user_00059,pv,2023-04-07 22:19:14,Electronics
user_00910,pv,2023-04-07 22:20:21,Books
user_00515,fav,2023-04-07 22:30:06,Automotive
user_00417,cart,2023-04-07 22:32:17,Food
user_00925,pv,2023-04-07 22:53:26,Beauty
user_00900,pv,2023-04-07 23:10:16,Food
user_00105,fav,2023-04-07 23:12:08,Books
user_00927,pv,2023-04-07 23:18:26,Clothing
user_00819,pv,2023-04-07 23:27:20,Beauty
user_00224,pv,2023-04-07 23:44:08,Clothing
user_00435,cart,2023-04-07 23:46:03,Automotive
user_00004,pv,2023-04-07 23:48:53,Food
user_00373,fav,2023-04-07 23:59:37,Beauty
user_00859,pv,2023-04-08 00:04:21,Jewelry
user_00571,pv,2023-04-08 00:09:07,Home
user_00273,buy,2023-04-08 00:16:43,Jewelry
user_00700,pv,2023-04-08 00:39:08,Toys
,cart,2023-04-08 00:41:22,Food
user_00354,fav,2023-04-08 00:54:19,Beauty
user_00783,pv,2023-04-08 01:15:36,Books
user_00508,pv,2023-04-08 01:29:47,Toys
user_00087,pv,2023-04-08 01:34:17,Home
user_00608,pv,2023-04-08 01:39:16,Automotive
user_00427,cart,2023-04-08 01:42:57,Toys
user_00380,pv,2023-04-08 01:52:46,Toys
user_00479,cart,2023-04-08 02:17:26,Home
user_00207,pv,2023-04-08 02:45:14,Automotive
user_00561,cart,2023-04-08 02:57:48,Sports
user_00452,pv,2023-04-08 02:58:14,Clothing
user_00083,,2023-04-08 02:58:33,Beauty
user_00958,pv,2023-04-08 03:06:32,Food
user_00668,,2023-04-08 03:08:04,Home
user_00161,,2023-04-08 03:08:17,Books
user_00212,pv,2023-04-08 03:12:33,Sports
user_00764,cart,2023-04-08 03:21:34,Home
user_00046,fav,2023-04-08 03:23:06,Toys
user_00379,pv,2023-04-08 03:32:05,Jewelry
user_00617,pv,2023-04-08 03:37:38,Sports
user_00898,pv,2023-04-08 03:44:24,Automotive
user_00599,fav,2023-04-08 03:45:19,Electronics
user_00771,pv,2023-04-08 03:50:15,Food
user_00031,cart,2023-04-08 03:58:39,Books
user_00053,pv,2023-04-08 04:21:37,Food
user_00792,pv,2023-04-08 04:26:51,Electronics
user_00141,pv,2023-04-08 04:29:09,Toys
,buy,2023-04-08 04:42:14,Home
user_00655,pv,2023-04-08 04:49:57,Food
user_00476,pv,2023-04-08 05:05:42,Beauty
user_00023,pv,2023-04-08 05:06:32,Toys
user_00472,pv,2023-04-08 05:13:49,Jewelry
user_00120,pv,2023-04-08 05:19:53,Books
user_00491,fav,2023-04-08 05:24:59,Books
user_00914,fav,2023-04-08 05:38:43,Home
user_00006,pv,2023-04-08 06:12:41,
user_00462,cart,2023-04-08 06:34:11,Books
user_00953,pv,2023-04-08 06:49:28,Books
user_00776,pv,2023-04-08 07:01:52,Toys
user_00130,buy,2023-04-08 07:20:20,
user_00309,fav,2023-04-08 07:33:14,
user_00237,fav,2023-04-08 07:44:26,Automotive
user_00915,pv,2023-04-08 07:49:35,Sports
user_00603,fav,2023-04-08 07:51:21,Automotive
user_00111,cart,2023-04-08 07:55:43,Beauty
user_00954,pv,2023-04-08 07:55:52,Beauty
user_00865,buy,2023-04-08 07:56:46,Jewelry
user_00950,buy,2023-04-08 08:15:42,Clothing
user_00813,fav,2023-04-08 08:18:19,Home
user_00959,pv,2023-04-08 08:34:32,Clothing
user_00017,pv,2023-04-08 08:35:18,Clothing
user_00704,pv,2023-04-08 08:49:32,Electronics
user_00546,pv,2023-04-08 09:12:32,Food
user_00782,pv,2023-04-08 09:27:34,Automotive
user_00817,pv,2023-04-08 09:39:38,Sports
user_00273,pv,2023-04-08 09:50:42,Sports
user_00563,,2023-04-08 09:58:37,Food
user_00175,cart,2023-04-08 10:10:04,Toys
user_00888,fav,2023-04-08 10:16:56,Beauty
user_00522,pv,2023-04-08 10:21:21,Beauty
user_00065,cart,2023-04-08 10:25:01,Books
user_00828,pv,2023-04-08 10:35:14,Jewelry
user_00896,pv,2023-04-08 10:51:34,Beauty
user_00560,pv,2023-04-08 11:06:46,Electronics
user_00423,fav,2023-04-08 11:21:49,Sports
user_00648,buy,2023-04-08 11:21:57,Food
user_00863,buy,2023-04-08 11:22:32,Home
user_00571,cart,2023-04-08 11:35:02,Home
user_00912,pv,2023-04-08 11:36:10,Beauty
user_00344,pv,2023-04-08 11:47:47,Books
user_00395,pv,2023-04-08 11:52:50,Toys
user_00293,pv,2023-04-08 12:12:50,Toys
user_00693,fav,2023-04-08 12:15:55,
user_00287,buy,2023-04-08 12:16:50,Sports
user_00993,fav,2023-04-08 12:17:42,Electronics
user_00273,fav,2023-04-08 12:18:13,Food
user_00816,pv,2023-04-08 12:29:39,Electronics
user_00233,fav,2023-04-08 12:36:59,
user_00216,pv,2023-04-08 12:41:20,Home
user_00977,fav,2023-04-08 12:49:37,Automotive
user_00161,pv,2023-04-08 13:09:40,Jewelry
user_00226,cart,2023-04-08 13:16:52,Toys
user_00347,fav,2023-04-08 13:26:28,Sports
user_00561,buy,2023-04-08 13:29:48,Toys
user_00382,cart,2023-04-08 13:53:01,Automotive
user_00602,fav,2023-04-08 13:55:29,Jewelry
user_00853,fav,2023-04-08 14:20:25,Sports
user_00396,pv,2023-04-08 14:26:15,Toys
user_00523,cart,2023-04-08 14:45:18,Clothing
user_00003,pv,2023-04-08 14:54:05,Clothing
user_00217,cart,2023-04-08 15:24:25,Books
user_00576,pv,2023-04-08 15:25:56,Clothing
user_00170,fav,2023-04-08 15:40:49,Electronics
user_00774,pv,2023-04-08 15:46:46,Automotive
user_00141,buy,2023-04-08 16:02:01,Jewelry
user_00233,pv,2023-04-08 16:06:08,Sports
user_00391,pv,2023-04-08 16:26:08,Clothing
user_00025,pv,2023-04-08 16:41:54,Electronics
user_00735,pv,2023-04-08 16:55:57,Electronics
user_00018,pv,2023-04-08 16:58:30,Books
,pv,2023-04-08 17:35:45,Home
user_00834,buy,2023-04-08 17:42:51,Automotive
user_00224,pv,2023-04-08 17:46:31,Home
user_00907,cart,2023-04-08 17:53:55,Sports
user_00957,pv,2023-04-08 17:57:53,Automotive
user_00990,buy,2023-04-08 18:09:57,Beauty
user_00646,pv,2023-04-08 18:28:06,Jewelry
user_00011,pv,2023-04-08 18:30:31,
,fav,2023-04-08 18:32:22,Clothing
user_00954,pv,2023-04-08 19:00:47,Toys
user_00890,pv,2023-04-08 19:14:32,Clothing
user_00714,pv,2023-04-08 19:20:31,Sports
user_00334,buy,2023-04-08 19:25:08,Electronics
user_00065,fav,2023-04-08 19:31:32,Books
user_00726,cart,2023-04-08 19:42:39,Sports
user_00854,pv,2023-04-08 19:57:23,Toys
user_00254,pv,2023-04-08 20:37:58,Books
,pv,2023-04-08 20:40:12,Automotive
user_00617,pv,2023-04-08 20:56:05,Toys
user_00664,pv,2023-04-08 21:00:07,Jewelry
user_00503,pv,2023-04-08 21:08:05,Electronics
user_00855,,2023-04-08 21:08:09,
user_00471,pv,2023-04-08 21:49:21,Books
user_00880,fav,2023-04-08 21:49:36,Automotive
user_00235,,2023-04-08 21:59:31,Automotive
user_00785,fav,2023-04-08 22:01:25,Automotive
user_00663,pv,2023-04-08 22:05:47,Jewelry
user_00566,pv,2023-04-08 22:09:15,Clothing
user_00451,invalid,2023-04-08 22:11:33,Books
user_00438,pv,2023-04-08 22:27:38,Electronics
user_00597,cart,2023-04-08 22:33:14,Books
user_00100,pv,2023-04-08 22:35:06,Jewelry
user_00272,fav,2023-04-08 22:36:21,Beauty
user_00049,pv,2023-04-08 22:38:33,Home
user_00880,pv,2023-04-08 23:06:31,Jewelry
user_00417,fav,2023-04-08 23:07:57,Clothing
user_00189,pv,2023-04-08 23:10:12,Toys
user_00292,pv,2023-04-08 23:20:03,Electronics
user_00632,fav,2023-04-08 23:34:22,Clothing
user_00542,cart,2023-04-08 23:45:14,Electronics
user_00108,pv,2023-04-08 23:55:55,Books
user_00333,pv,2023-04-09 00:05:26,Jewelry
user_00342,pv,2023-04-09 00:26:22,Beauty
user_00495,buy,2023-04-09 00:32:30,Electronics
user_00081,pv,2023-04-09 00:32:35,Electronics
user_00231,cart,2023-04-09 00:50:30,Jewelry
,pv,2023-04-09 01:11:20,
user_00469,cart,2023-04-09 01:14:21,Automotive
user_00186,cart,2023-04-09 01:23:12,Beauty
user_00937,pv,2023-04-09 01:24:07,Clothing
user_00462,cart,2023-04-09 01:43:15,Electronics
user_00654,fav,2023-04-09 01:50:56,Food
user_00117,pv,2023-04-09 02:27:02,Sports
user_00528,,2023-04-09 02:56:07,Sports
user_00188,pv,2023-04-09 03:16:32,Food
user_00371,pv,2023-04-09 03:31:57,Toys
user_00096,pv,2023-04-09 03:32:11,Clothing
user_00744,pv,2023-04-09 03:35:43,Sports
user_00241,pv,2023-04-09 03:55:56,
user_00319,pv,2023-04-09 03:58:32,Books
user_00612,pv,2023-04-09 04:16:41,Electronics
user_00646,pv,2023-04-09 04:26:03,Jewelry
user_00243,pv,2023-04-09 04:35:39,Electronics
user_00868,pv,2023-04-09 05:07:15,Books
user_00434,pv,2023-04-09 05:07:32,Toys
user_00719,fav,2023-04-09 05:17:33,Clothing
user_00092,buy,2023-04-09 05:37:41,Jewelry
user_00609,fav,2023-04-09 06:11:13,Toys
user_00232,buy,2023-04-09 06:15:53,Toys
user_00259,pv,2023-04-09 06:16:06,Beauty
user_00924,pv,2023-04-09 06:41:20,Beauty
user_00988,pv,2023-04-09 07:18:29,Books
user_00029,pv,2023-04-09 07:19:12,Food
user_00235,pv,2023-04-09 07:27:20,Clothing
user_00822,fav,2023-04-09 07:37:36,Jewelry
user_00174,cart,2023-04-09 07:44:31,Automotive
user_00033,pv,2023-04-09 07:52:41,Jewelry
user_00904,pv,2023-04-09 07:53:14,Clothing
user_00395,cart,2023-04-09 07:56:57,Books
user_00074,cart,2023-04-09 08:22:33,Clothing
user_00711,cart,2023-04-09 08:36:56,Home
user_00239,cart,2023-04-09 08:46:23,Jewelry
user_00095,pv,2023-04-09 08:46:42,Automotive
user_00624,,2023-04-09 08:48:20,Jewelry
user_00028,pv,2023-04-09 08:58:31,Beauty
user_00910,pv,2023-04-09 09:00:09,Sports
user_00679,cart,2023-04-09 09:05:01,Clothing
user_00720,fav,2023-04-09 09:06:18,Beauty
user_00497,fav,2023-04-09 09:07:46,Jewelry
user_00733,pv,2023-04-09 09:08:44,Books
user_00897,fav,2023-04-09 09:17:00,Clothing
user_00148,pv,2023-04-09 09:18:24,Home
user_00655,buy,2023-04-09 09:19:02,Food
user_00653,pv,2023-04-09 09:26:33,
,pv,2023-04-09 10:19:48,Sports
user_00104,cart,2023-04-09 10:21:23,Beauty
user_00705,fav,2023-04-09 10:23:34,Clothing
user_00569,pv,2023-04-09 10:27:06,Clothing
user_00039,cart,2023-04-09 10:31:39,Food
user_00103,pv,2023-04-09 10:37:54,Home
user_00888,pv,2023-04-09 10:50:40,Clothing
user_00202,pv,2023-04-09 11:07:19,Automotive
user_00477,cart,2023-04-09 11:11:30,Home
user_00653,pv,2023-04-09 11:28:58,Clothing
user_00554,pv,2023-04-09 11:29:06,Food
user_00916,pv,2023-04-09 11:30:58,Toys
user_00900,pv,2023-04-09 11:39:44,Toys
user_00184,fav,2023-04-09 11:41:05,Clothing
user_00351,pv,2023-04-09 12:15:10,Sports
user_00709,pv,2023-04-09 12:23:08,Books
user_00735,fav,2023-04-09 12:33:51,Home
user_00060,pv,2023-04-09 12:41:58,Clothing
user_00277,buy,2023-04-09 12:42:18,Clothing
user_00018,pv,2023-04-09 12:42:43,Books
user_00317,fav,2023-04-09 13:16:44,Electronics
user_00218,cart,2023-04-09 13:20:15,Books
user_00081,,2023-04-09 13:32:57,Clothing
user_00862,pv,2023-04-09 13:36:19,Toys
user_00149,cart,2023-04-09 13:50:45,Books
user_00649,buy,2023-04-09 14:02:42,Food
user_00191,cart,2023-04-09 14:03:33,Sports
user_00138,buy,2023-04-09 14:08:06,Food
user_00469,fav,2023-04-09 14:11:04,Sports
user_00137,pv,2023-04-09 14:25:11,Toys
user_00321,cart,2023-04-09 14:25:35,Electronics
user_00556,fav,2023-04-09 14:34:21,Jewelry
user_00748,test,2023-04-09 14:37:22,Electronics
user_00121,pv,2023-04-09 14:49:12,Jewelry
user_00815,pv,2023-04-09 14:55:03,Home
user_00708,fav,2023-04-09 14:57:03,Home
user_00882,pv,2023-04-09 15:00:10,Home
user_00062,pv,2023-04-09 15:09:21,Jewelry
user_00514,cart,2023-04-09 15:13:35,Clothing
user_00608,buy,2023-04-09 15:18:28,Electronics
user_00750,pv,2023-04-09 15:22:53,Beauty
user_00306,pv,2023-04-09 15:34:40,Clothing
,pv,2023-04-09 15:35:41,
user_00044,pv,2023-04-09 15:36:42,Home
user_00181,cart,2023-04-09 15:42:30,Home
user_00229,pv,2023-04-09 15:57:25,Food
user_00390,pv,2023-04-09 15:59:19,Automotive
user_00044,fav,2023-04-09 16:13:27,Home
user_00583,buy,2023-04-09 16:13:47,Food
user_00323,cart,2023-04-09 16:26:45,Clothing
user_00949,cart,2023-04-09 16:29:55,Food
user_00913,pv,2023-04-09 16:36:12,Toys
user_00542,cart,2023-04-09 16:56:14,Beauty
user_00516,test,2023-04-09 17:01:10,Toys
user_00237,,2023-04-09 17:02:04,Jewelry
user_00592,fav,2023-04-09 17:04:35,Automotive
user_00263,pv,2023-04-09 17:24:46,Sports
user_00592,pv,2023-04-09 17:47:51,Books
user_00795,pv,2023-04-09 17:51:13,Automotive
user_00941,pv,2023-04-09 18:01:57,Automotive
user_00054,pv,2023-04-09 18:19:29,Food
user_00101,pv,2023-04-09 18:26:17,Sports
user_00839,buy,2023-04-09 18:29:16,Automotive
user_00892,pv,2023-04-09 18:39:54,Beauty
user_00440,pv,2023-04-09 18:41:35,Automotive
user_00136,pv,2023-04-09 18:53:01,Books
user_00893,buy,2023-04-09 19:12:57,Beauty
user_00723,fav,2023-04-09 19:23:23,Clothing
user_00423,pv,2023-04-09 19:29:37,Beauty
user_00030,cart,2023-04-09 19:42:53,Books
user_00545,pv,2023-04-09 19:43:05,Sports
user_00262,buy,2023-04-09 20:27:22,Clothing
user_00052,pv,2023-04-09 20:33:15,Electronics
user_00104,pv,2023-04-09 20:42:24,Food
user_00316,fav,2023-04-09 20:47:08,Beauty
user_00478,cart,2023-04-09 20:52:30,Books
user_00272,cart,2023-04-09 20:59:30,Sports
user_00334,pv,2023-04-09 21:17:55,Books
user_00982,pv,2023-04-09 22:10:00,Jewelry
user_00849,buy,2023-04-09 22:31:34,Jewelry
user_00646,pv,2023-04-09 22:33:55,Food
user_00026,pv,2023-04-09 22:36:35,Home
user_00834,pv,2023-04-09 22:37:48,Jewelry
user_00076,pv,2023-04-09 22:38:24,Beauty
user_00595,pv,2023-04-09 23:08:55,Toys
user_00474,pv,2023-04-09 23:32:42,Automotive
user_00922,cart,2023-04-09 23:53:34,Clothing
user_00822,pv,2023-04-10 00:03:17,Home
user_00554,pv,2023-04-10 00:03:27,Automotive
user_00462,fav,2023-04-10 00:11:03,Home
user_00626,,2023-04-10 00:29:23,Sports
user_00116,pv,2023-04-10 00:33:00,Electronics
user_00447,pv,2023-04-10 00:46:11,Clothing
user_00622,pv,2023-04-10 00:46:38,Food
,pv,2023-04-10 01:13:25,Food
user_00488,pv,2023-04-10 01:30:30,Food
user_00243,fav,2023-04-10 01:37:45,Toys
user_00029,cart,2023-04-10 01:39:34,Books
user_00008,buy,2023-04-10 01:51:35,Clothing
user_00386,pv,2023-04-10 02:02:28,Automotive
user_00203,pv,2023-04-10 02:23:04,Automotive
user_00439,pv,2023-04-10 02:29:08,Books
user_00269,pv,2023-04-10 02:37:12,Sports
user_00219,pv,2023-04-10 02:41:15,Automotive
user_00549,pv,2023-04-10 02:53:12,Books
user_00419,pv,2023-04-10 03:14:05,Books
user_00188,pv,2023-04-10 04:06:09,Beauty
user_00963,pv,2023-04-10 04:15:12,Food
user_00079,fav,2023-04-10 04:32:39,Beauty
user_00198,pv,2023-04-10 04:36:25,
user_00094,pv,2023-04-10 04:43:20,Electronics
user_00479,cart,2023-04-10 04:48:59,Sports
user_00940,pv,2023-04-10 04:50:57,Clothing
user_00281,cart,2023-04-10 04:54:04,Home
user_00570,pv,2023-04-10 04:54:48,Toys
user_00598,fav,2023-04-10 05:16:37,Beauty
user_00257,fav,2023-04-10 05:19:33,Food
user_00047,pv,2023-04-10 05:29:15,Beauty
user_00264,pv,2023-04-10 05:45:19,Clothing
,fav,2023-04-10 06:12:40,Home
user_00418,cart,2023-04-10 06:31:50,Food
user_00101,pv,2023-04-10 06:34:17,Automotive
user_00146,pv,2023-04-10 06:34:43,Electronics
user_00930,pv,2023-04-10 06:38:19,Clothing
user_00127,cart,2023-04-10 07:13:29,Food
user_00612,fav,2023-04-10 07:27:18,Toys
user_00384,pv,2023-04-10 07:38:40,Electronics
user_00948,pv,2023-04-10 08:24:38,Electronics
user_00611,pv,2023-04-10 08:42:45,Electronics
user_00350,pv,2023-04-10 08:49:27,Clothing
,pv,2023-04-10 09:03:30,Beauty
user_00420,pv,2023-04-10 09:37:56,Sports
user_00285,pv,2023-04-10 09:37:56,Toys
user_00107,pv,2023-04-10 10:10:53,Books
user_00209,pv,2023-04-10 10:20:48,Toys
user_00701,pv,2023-04-10 10:27:40,Sports
user_00184,fav,2023-04-10 10:28:12,Electronics
user_00887,fav,2023-04-10 10:42:15,Home
user_00460,pv,2023-04-10 10:44:52,Jewelry
user_00306,pv,2023-04-10 11:16:19,Jewelry
user_00748,pv,2023-04-10 11:17:15,Jewelry
user_00548,pv,2023-04-10 11:17:57,Books
,fav,2023-04-10 11:44:00,Clothing
user_00035,pv,2023-04-10 11:47:42,Clothing
user_00826,pv,2023-04-10 12:02:01,Automotive
user_00183,pv,2023-04-10 12:11:10,Jewelry
user_00340,fav,2023-04-10 12:13:45,Home
user_00378,fav,2023-04-10 12:29:34,Automotive
user_00338,pv,2023-04-10 12:29:34,Beauty
user_00716,buy,2023-04-10 12:37:02,Home
user_00846,pv,2023-04-10 13:16:07,Food
user_00471,pv,2023-04-10 13:21:07,Electronics
user_00023,fav,2023-04-10 13:24:50,Toys
user_00863,pv,2023-04-10 13:53:02,Electronics
user_00842,pv,2023-04-10 14:02:35,Electronics
user_00578,pv,2023-04-10 14:06:01,Toys
user_00631,pv,2023-04-10 14:09:29,Sports
user_00690,pv,2023-04-10 14:20:26,Sports
user_00933,,2023-04-10 14:36:39,Automotive
user_00661,pv,2023-04-10 14:56:50,Beauty
user_00515,buy,2023-04-10 15:13:57,Jewelry
user_00409,fav,2023-04-10 15:22:52,Jewelry
user_00313,pv,2023-04-10 15:26:54,Books
user_00614,buy,2023-04-10 15:38:12,Automotive
