timestamp,station_id,weather,temperature,humidity,wind_speed,riders
2024-01-03 21:00:00,7,晴天,2.2,62.4,6.1,0
2024-01-03 21:00:00,8,晴天,3.8,63.6,5.8,0
2024-01-03 21:00:00,9,小雨,1.8,91.6,6.7,0
2024-01-03 21:00:00,10,多云,1.3,66.7,7.6,0
2024-01-03 21:00:00,11,晴天,7.7,67.2,9.8,0
2024-01-03 21:00:00,12,晴天,2.1,63.3,8.8,0
2024-01-03 21:00:00,13,晴天,4.1,78.6,7.8,0
2024-01-03 21:00:00,14,大雨,0.3,93.4,21.7,0
2024-01-03 21:00:00,15,多云,-1.3,62.6,9.7,0
2024-01-03 21:00:00,16,晴天,-0.4,77.9,14.8,0
2024-01-03 21:00:00,17,多云,-3.8,78.4,12.6,0
2024-01-03 21:00:00,18,多云,-2.9,64.2,11.9,0
2024-01-03 21:00:00,19,晴天,,,9.5,0
2024-01-03 21:00:00,20,多云,1.2,64.6,7.7,0
2024-01-03 22:00:00,1,晴天,-1.7,64.2,9.6,0
2024-01-03 22:00:00,2,小雨,0.3,81.4,14.2,0
2024-01-03 22:00:00,3,晴天,3.2,65.1,11.9,1
2024-01-03 22:00:00,4,晴天,-1.2,72.7,7.2,1
2024-01-03 22:00:00,5,多云,-1.1,72.4,9.6,0
2024-01-03 22:00:00,6,小雨,3.0,86.2,7.3,0
2024-01-03 22:00:00,7,晴天,-2.2,70.5,13.1,0
2024-01-03 22:00:00,8,晴天,-4.5,62.2,12.9,0
2024-01-03 22:00:00,9,晴天,1.4,66.9,14.7,1
2024-01-03 22:00:00,10,大雨,-2.0,90.6,23.7,0
2024-01-03 22:00:00,11,晴天,-1.1,79.2,11.9,0
2024-01-03 22:00:00,12,多云,-5.6,64.7,9.8,0
2024-01-03 22:00:00,13,晴天,-4.7,79.0,6.7,0
2024-01-03 22:00:00,14,大雨,-0.7,86.7,19.4,0
2024-01-03 22:00:00,15,晴天,2.0,76.7,7.5,0
2024-01-03 22:00:00,16,多云,-6.1,69.7,8.1,0
2024-01-03 22:00:00,17,晴天,-1.4,73.7,11.6,0
2024-01-03 22:00:00,18,大雨,5.6,88.0,15.8,0
2024-01-03 22:00:00,19,晴天,5.5,76.3,14.9,1
2024-01-03 22:00:00,20,晴天,-4.5,69.9,12.4,0
2024-01-03 23:00:00,1,多云,-7.3,79.5,11.6,0
2024-01-03 23:00:00,2,晴天,1.5,64.8,6.7,0
2024-01-03 23:00:00,3,晴天,1.2,62.4,11.5,0
2024-01-03 23:00:00,4,晴天,0.7,72.2,14.7,1
2024-01-03 23:00:00,5,晴天,-2.8,67.9,14.6,0
2024-01-03 23:00:00,6,晴天,-3.4,74.1,11.4,0
2024-01-03 23:00:00,7,晴天,0.0,66.4,7.5,0
2024-01-03 23:00:00,8,晴天,0.3,67.7,9.0,0
2024-01-03 23:00:00,9,多云,-3.4,67.5,8.6,0
2024-01-03 23:00:00,10,晴天,-3.4,63.9,13.2,0
2024-01-03 23:00:00,11,多云,-7.2,72.8,7.9,0
2024-01-03 23:00:00,12,晴天,-2.8,78.7,10.2,0
2024-01-03 23:00:00,13,晴天,-2.3,66.7,7.1,0
2024-01-03 23:00:00,14,晴天,2.0,65.8,10.8,1
2024-01-03 23:00:00,15,晴天,-2.6,78.7,8.8,0
2024-01-03 23:00:00,16,多云,-3.2,61.2,8.1,0
2024-01-03 23:00:00,17,晴天,0.1,60.3,10.6,0
2024-01-03 23:00:00,18,晴天,7.1,66.3,8.0,2
2024-01-03 23:00:00,19,多云,-2.2,62.0,14.0,0
2024-01-03 23:00:00,20,晴天,-7.7,62.5,10.9,0
2024-01-04 00:00:00,1,晴天,-3.2,75.9,10.9,0
2024-01-04 00:00:00,2,晴天,3.0,75.9,11.3,0
2024-01-04 00:00:00,3,晴天,0.5,60.5,9.1,0
2024-01-04 00:00:00,4,晴天,-5.8,71.8,14.1,0
2024-01-04 00:00:00,5,多云,0.7,65.0,14.8,0
2024-01-04 00:00:00,6,多云,-0.8,60.4,13.2,0
2024-01-04 00:00:00,7,晴天,-6.2,72.2,12.0,0
2024-01-04 00:00:00,8,晴天,-0.7,74.8,10.1,0
2024-01-04 00:00:00,9,晴天,-3.5,66.7,14.8,0
2024-01-04 00:00:00,10,小雨,0.2,86.6,5.2,0
2024-01-04 00:00:00,11,晴天,-1.0,73.9,5.7,0
2024-01-04 00:00:00,12,晴天,-0.8,72.4,11.4,0
2024-01-04 00:00:00,13,晴天,-1.0,65.2,12.1,0
2024-01-04 00:00:00,14,晴天,-4.0,68.4,10.1,0
2024-01-04 00:00:00,15,晴天,-7.2,66.0,13.7,0
2024-01-04 00:00:00,16,多云,-2.5,62.6,12.0,0
2024-01-04 00:00:00,17,晴天,-4.6,76.5,6.3,0
2024-01-04 00:00:00,18,小雨,-2.8,89.3,13.0,0
2024-01-04 00:00:00,19,晴天,-3.1,78.8,9.9,0
2024-01-04 00:00:00,20,晴天,-0.8,71.1,6.8,0
2024-01-04 01:00:00,1,晴天,,,5.5,0
2024-01-04 01:00:00,2,小雨,-7.9,84.2,10.3,0
2024-01-04 01:00:00,3,晴天,-2.6,62.7,7.3,0
2024-01-04 01:00:00,4,晴天,1.1,68.9,12.9,0
2024-01-04 01:00:00,5,多云,-9.8,74.9,10.8,0
2024-01-04 01:00:00,6,晴天,-5.2,71.5,9.2,0
2024-01-04 01:00:00,7,晴天,-2.2,77.1,7.6,0
2024-01-04 01:00:00,8,晴天,-6.1,72.1,5.9,0
2024-01-04 01:00:00,9,大雨,-1.0,88.8,23.6,0
2024-01-04 01:00:00,10,大雨,-1.4,88.1,17.1,0
2024-01-04 01:00:00,11,晴天,-3.5,67.6,9.5,0
2024-01-04 01:00:00,12,大雨,-5.7,80.7,20.7,0
2024-01-04 01:00:00,13,多云,-3.0,65.1,7.3,0
2024-01-04 01:00:00,14,晴天,-4.9,62.3,14.9,0
2024-01-04 01:00:00,15,晴天,-4.5,71.8,5.6,0
2024-01-04 01:00:00,16,小雨,-4.9,86.2,7.7,0
2024-01-04 01:00:00,17,晴天,-6.6,63.6,11.9,0
2024-01-04 01:00:00,18,晴天,-1.7,62.3,11.9,0
2024-01-04 01:00:00,19,晴天,-7.5,79.1,8.3,0
2024-01-04 01:00:00,20,大雨,-4.5,94.9,19.4,0
2024-01-04 02:00:00,1,晴天,-7.2,68.9,6.7,0
2024-01-04 02:00:00,2,小雨,-6.5,89.8,14.6,0
2024-01-04 02:00:00,3,晴天,-4.6,78.6,12.2,0
2024-01-04 02:00:00,4,多云,-4.9,64.6,6.8,0
2024-01-04 02:00:00,5,多云,-5.3,78.8,6.9,0
2024-01-04 02:00:00,6,大雨,-5.0,84.7,18.1,0
2024-01-04 02:00:00,7,晴天,-2.7,65.8,6.9,0
2024-01-04 02:00:00,8,多云,-2.0,66.4,7.5,0
2024-01-04 02:00:00,9,大雨,-5.2,86.8,16.6,0
2024-01-04 02:00:00,10,晴天,-6.2,68.9,12.8,0
2024-01-04 02:00:00,11,多云,,,10.6,0
2024-01-04 02:00:00,12,多云,-10.9,62.7,13.9,0
2024-01-04 02:00:00,13,晴天,-4.3,73.5,13.0,0
2024-01-04 02:00:00,14,多云,-4.0,76.1,8.7,0
2024-01-04 02:00:00,15,晴天,-4.2,68.3,9.1,0
2024-01-04 02:00:00,16,多云,-4.6,75.4,13.3,0
2024-01-04 02:00:00,17,晴天,-4.1,77.6,9.9,0
2024-01-04 02:00:00,18,晴天,-10.1,67.9,8.9,0
2024-01-04 02:00:00,19,晴天,-3.0,61.4,11.8,0
2024-01-04 02:00:00,20,晴天,-6.5,65.4,12.7,0
2024-01-04 03:00:00,1,小雨,-6.9,93.1,12.6,0
2024-01-04 03:00:00,2,晴天,-3.6,60.2,9.0,0
2024-01-04 03:00:00,3,小雨,-5.4,85.2,10.2,0
2024-01-04 03:00:00,4,多云,-1.3,77.2,6.5,0
2024-01-04 03:00:00,5,晴天,-1.3,65.0,11.4,0
2024-01-04 03:00:00,6,小雨,-3.8,81.6,7.3,0
2024-01-04 03:00:00,7,大雨,-2.7,89.1,23.6,0
2024-01-04 03:00:00,8,晴天,-2.9,64.4,5.3,0
2024-01-04 03:00:00,9,晴天,-3.6,76.0,9.6,0
2024-01-04 03:00:00,10,多云,-2.8,68.5,7.8,0
2024-01-04 03:00:00,11,晴天,-13.3,68.8,5.9,0
2024-01-04 03:00:00,12,多云,-8.2,68.3,7.3,0
2024-01-04 03:00:00,13,晴天,-8.8,70.7,7.0,0
2024-01-04 03:00:00,14,晴天,-6.8,68.2,5.4,0
2024-01-04 03:00:00,15,晴天,-0.3,74.1,6.8,0
2024-01-04 03:00:00,16,晴天,-6.3,64.3,5.6,0
2024-01-04 03:00:00,17,晴天,-5.0,70.7,6.4,0
2024-01-04 03:00:00,18,晴天,-7.7,72.1,8.4,0
2024-01-04 03:00:00,19,晴天,-8.0,64.5,6.9,0
2024-01-04 03:00:00,20,晴天,-10.0,60.2,10.2,0
2024-01-04 04:00:00,1,多云,-7.2,69.4,10.7,0
2024-01-04 04:00:00,2,小雨,-9.0,83.9,10.0,0
2024-01-04 04:00:00,3,多云,-9.8,74.5,13.1,0
2024-01-04 04:00:00,4,晴天,-10.0,77.8,13.5,0
2024-01-04 04:00:00,5,晴天,-5.4,69.9,8.1,0
2024-01-04 04:00:00,6,多云,-9.1,77.3,12.2,0
2024-01-04 04:00:00,7,晴天,-9.3,65.7,6.8,0
2024-01-04 04:00:00,8,多云,-8.4,67.7,14.8,0
2024-01-04 04:00:00,9,晴天,-2.4,68.4,9.3,0
2024-01-04 04:00:00,10,晴天,-4.5,63.0,6.0,0
2024-01-04 04:00:00,11,晴天,-6.8,63.9,7.5,0
2024-01-04 04:00:00,12,晴天,-9.7,64.2,9.9,0
2024-01-04 04:00:00,13,晴天,-6.7,78.0,6.6,0
2024-01-04 04:00:00,14,多云,-8.6,68.0,6.7,0
2024-01-04 04:00:00,15,晴天,,,14.5,0
2024-01-04 04:00:00,16,晴天,-9.6,62.9,13.6,0
2024-01-04 04:00:00,17,晴天,,,10.0,0
2024-01-04 04:00:00,18,多云,-6.7,77.9,5.6,0
2024-01-04 04:00:00,19,晴天,-9.0,68.1,6.4,0
2024-01-04 04:00:00,20,晴天,-7.7,75.3,7.6,0
2024-01-04 05:00:00,1,晴天,-9.4,75.4,5.4,0
2024-01-04 05:00:00,2,晴天,-9.8,76.9,8.5,0
2024-01-04 05:00:00,3,多云,-6.5,67.1,10.8,0
2024-01-04 05:00:00,4,晴天,-9.6,73.0,8.3,0
2024-01-04 05:00:00,5,晴天,-11.0,68.2,12.2,0
2024-01-04 05:00:00,6,晴天,-0.5,78.4,5.5,0
2024-01-04 05:00:00,7,晴天,-9.8,77.5,5.2,0
2024-01-04 05:00:00,8,多云,-8.0,68.8,5.4,0
2024-01-04 05:00:00,9,小雨,-10.0,87.2,6.2,0
2024-01-04 05:00:00,10,晴天,-8.2,72.4,10.1,0
2024-01-04 05:00:00,11,多云,-7.6,60.3,12.0,0
2024-01-04 05:00:00,12,晴天,-2.7,67.0,14.2,0
2024-01-04 05:00:00,13,晴天,,,7.1,0
2024-01-04 05:00:00,14,晴天,-10.0,66.4,13.1,0
2024-01-04 05:00:00,15,多云,-5.7,66.2,6.0,0
2024-01-04 05:00:00,16,晴天,-9.4,62.8,8.2,0
2024-01-04 05:00:00,17,晴天,-6.4,75.6,12.6,0
2024-01-04 05:00:00,18,多云,-4.2,72.6,10.5,0
2024-01-04 05:00:00,19,大雨,-5.9,83.2,19.8,0
2024-01-04 05:00:00,20,晴天,-9.2,71.4,10.3,0
2024-01-04 06:00:00,1,晴天,-5.9,63.2,10.9,0
2024-01-04 06:00:00,2,晴天,-9.5,64.5,6.7,0
2024-01-04 06:00:00,3,多云,-4.5,61.8,13.9,0
2024-01-04 06:00:00,4,晴天,-10.5,67.8,13.6,0
2024-01-04 06:00:00,5,小雨,-7.0,94.0,7.5,0
2024-01-04 06:00:00,6,晴天,-6.9,60.1,10.6,0
2024-01-04 06:00:00,7,晴天,-6.0,77.0,11.1,0
2024-01-04 06:00:00,8,小雨,-8.9,80.2,10.6,0
2024-01-04 06:00:00,9,多云,-4.7,71.4,5.7,0
2024-01-04 06:00:00,10,晴天,-14.0,61.6,9.3,0
2024-01-04 06:00:00,11,晴天,-5.7,72.9,8.3,0
2024-01-04 06:00:00,12,多云,-5.5,71.1,5.1,0
2024-01-04 06:00:00,13,多云,-7.7,76.4,10.9,0
2024-01-04 06:00:00,14,晴天,-11.1,69.5,8.0,0
2024-01-04 06:00:00,15,晴天,-9.2,74.5,9.4,0
2024-01-04 06:00:00,16,多云,-13.2,71.6,10.0,0
2024-01-04 06:00:00,17,晴天,-12.0,61.7,5.5,0
2024-01-04 06:00:00,18,晴天,-13.1,77.4,9.8,0
2024-01-04 06:00:00,19,晴天,-16.4,71.3,6.1,0
2024-01-04 06:00:00,20,大雨,-14.9,85.5,19.5,0
2024-01-04 07:00:00,1,多云,-12.4,62.9,8.2,0
2024-01-04 07:00:00,2,大雨,-10.7,86.0,24.5,0
2024-01-04 07:00:00,3,晴天,-9.2,60.8,8.2,1
2024-01-04 07:00:00,4,晴天,-12.0,64.0,14.2,1
2024-01-04 07:00:00,5,小雨,-11.4,87.0,7.5,0
2024-01-04 07:00:00,6,晴天,-8.9,68.5,10.2,1
2024-01-04 07:00:00,7,晴天,-7.3,75.3,12.2,1
2024-01-04 07:00:00,8,晴天,-11.0,66.6,12.5,0
2024-01-04 07:00:00,9,晴天,-10.7,79.6,7.3,1
2024-01-04 07:00:00,10,多云,-12.1,69.8,12.0,0
2024-01-04 07:00:00,11,晴天,-11.0,61.7,14.4,0
2024-01-04 07:00:00,12,晴天,-5.7,66.5,12.2,1
2024-01-04 07:00:00,13,晴天,-12.1,76.2,7.2,0
2024-01-04 07:00:00,14,多云,-9.7,70.8,9.6,1
2024-01-04 07:00:00,15,晴天,-2.6,79.7,14.4,1
2024-01-04 07:00:00,16,小雨,-10.1,93.4,8.9,0
2024-01-04 07:00:00,17,大雨,-4.5,94.3,22.5,0
2024-01-04 07:00:00,18,晴天,-7.2,71.0,11.6,1
2024-01-04 07:00:00,19,晴天,-2.7,68.1,7.0,4
2024-01-04 07:00:00,20,大雨,-4.6,85.3,19.1,0
2024-01-04 08:00:00,1,晴天,-10.6,62.7,10.0,1
2024-01-04 08:00:00,2,晴天,-5.1,68.0,14.1,2
2024-01-04 08:00:00,3,多云,-11.9,79.2,13.2,1
2024-01-04 08:00:00,4,小雨,-11.6,84.1,13.6,0
2024-01-04 08:00:00,5,晴天,-10.6,64.0,7.3,0
2024-01-04 08:00:00,6,多云,-10.4,68.6,9.1,0
2024-01-04 08:00:00,7,晴天,-6.4,74.4,12.3,1
2024-01-04 08:00:00,8,晴天,,,9.4,2
2024-01-04 08:00:00,9,晴天,-7.7,61.5,10.0,1
2024-01-04 08:00:00,10,多云,-8.8,78.2,14.4,0
2024-01-04 08:00:00,11,晴天,-11.0,66.6,10.4,0
2024-01-04 08:00:00,12,小雨,-9.5,84.0,14.0,0
2024-01-04 08:00:00,13,小雨,-7.3,91.1,9.8,1
2024-01-04 08:00:00,14,晴天,-10.2,74.7,8.7,1
2024-01-04 08:00:00,15,晴天,-10.0,73.8,8.3,0
2024-01-04 08:00:00,16,多云,-6.8,69.9,14.1,1
2024-01-04 08:00:00,17,晴天,-14.2,66.2,5.4,0
2024-01-04 08:00:00,18,多云,-12.5,75.4,8.3,0
2024-01-04 08:00:00,19,晴天,-8.5,62.6,9.5,1
2024-01-04 08:00:00,20,晴天,-6.9,76.2,5.4,1
2024-01-04 09:00:00,1,晴天,-12.0,65.8,8.1,0
2024-01-04 09:00:00,2,晴天,-13.2,74.4,8.4,0
2024-01-04 09:00:00,3,晴天,-11.1,61.6,9.2,0
2024-01-04 09:00:00,4,小雨,-11.2,91.0,11.1,0
2024-01-04 09:00:00,5,多云,-14.0,70.2,10.5,0
2024-01-04 09:00:00,6,晴天,-8.0,78.0,13.8,0
2024-01-04 09:00:00,7,多云,-9.9,76.9,10.1,0
2024-01-04 09:00:00,8,多云,-11.1,74.6,6.6,0
2024-01-04 09:00:00,9,晴天,-12.3,74.2,8.7,0
2024-01-04 09:00:00,10,晴天,-5.5,74.5,7.1,0
2024-01-04 09:00:00,11,小雨,-13.4,94.1,12.6,0
2024-01-04 09:00:00,12,晴天,-6.7,73.9,12.7,0
2024-01-04 09:00:00,13,晴天,,,11.3,0
2024-01-04 09:00:00,14,大雨,-11.0,88.1,22.6,0
2024-01-04 09:00:00,15,晴天,-8.7,77.1,6.1,0
2024-01-04 09:00:00,16,晴天,-10.6,61.6,12.9,0
2024-01-04 09:00:00,17,多云,-9.2,73.7,10.2,0
2024-01-04 09:00:00,18,多云,-13.8,65.7,10.1,0
2024-01-04 09:00:00,19,晴天,-8.1,71.6,12.8,0
2024-01-04 09:00:00,20,晴天,-10.2,73.9,9.1,0
2024-01-04 10:00:00,1,小雨,-7.3,88.0,13.8,0
2024-01-04 10:00:00,2,小雨,-10.2,94.2,15.0,0
2024-01-04 10:00:00,3,晴天,-11.6,60.2,5.1,0
2024-01-04 10:00:00,4,晴天,-10.6,73.7,7.9,0
2024-01-04 10:00:00,5,晴天,-11.9,68.1,7.3,0
2024-01-04 10:00:00,6,晴天,-9.2,63.1,11.7,0
2024-01-04 10:00:00,7,多云,-9.6,61.4,11.0,0
2024-01-04 10:00:00,8,晴天,-4.0,78.5,10.5,2
2024-01-04 10:00:00,9,晴天,-7.6,75.5,7.9,1
2024-01-04 10:00:00,10,多云,-5.6,76.5,6.9,0
2024-01-04 10:00:00,11,多云,-12.4,65.9,12.3,0
2024-01-04 10:00:00,12,晴天,-11.2,69.5,5.4,0
2024-01-04 10:00:00,13,大雨,-12.2,86.7,16.5,0
2024-01-04 10:00:00,14,晴天,-10.6,67.6,13.7,0
2024-01-04 10:00:00,15,多云,-5.5,60.4,12.4,0
2024-01-04 10:00:00,16,晴天,-16.1,69.3,11.9,0
2024-01-04 10:00:00,17,小雨,-10.4,81.7,7.9,0
2024-01-04 10:00:00,18,多云,-9.3,60.9,8.5,0
2024-01-04 10:00:00,19,晴天,-10.9,69.9,9.3,1
2024-01-04 10:00:00,20,大雨,-9.1,88.4,18.8,0
2024-01-04 11:00:00,1,晴天,-7.9,65.8,6.6,0
2024-01-04 11:00:00,2,晴天,-10.9,74.0,11.2,0
2024-01-04 11:00:00,3,晴天,-3.2,70.6,9.0,1
2024-01-04 11:00:00,4,晴天,-6.7,73.4,5.7,1
2024-01-04 11:00:00,5,晴天,-5.5,68.4,9.4,0
2024-01-04 11:00:00,6,多云,-12.3,66.9,8.5,0
2024-01-04 11:00:00,7,晴天,-10.7,62.9,5.3,0
2024-01-04 11:00:00,8,晴天,-4.4,76.5,6.1,1
2024-01-04 11:00:00,9,晴天,-6.3,76.7,5.7,1
2024-01-04 11:00:00,10,多云,-15.3,66.8,11.2,0
2024-01-04 11:00:00,11,小雨,-4.6,81.5,5.6,0
2024-01-04 11:00:00,12,晴天,-13.1,74.4,12.4,0
2024-01-04 11:00:00,13,晴天,-10.7,71.0,6.4,0
2024-01-04 11:00:00,14,晴天,-9.6,67.1,12.9,0
2024-01-04 11:00:00,15,晴天,-7.4,67.9,7.6,0
2024-01-04 11:00:00,16,晴天,-15.0,64.8,9.0,0
2024-01-04 11:00:00,17,晴天,-10.4,60.9,11.5,0
2024-01-04 11:00:00,18,多云,-8.6,64.1,12.4,1
2024-01-04 11:00:00,19,多云,-7.4,62.1,14.8,1
2024-01-04 11:00:00,20,小雨,-7.3,82.9,9.4,0
2024-01-04 12:00:00,1,晴天,-3.2,67.7,8.3,1
2024-01-04 12:00:00,2,晴天,-10.8,73.9,6.1,0
2024-01-04 12:00:00,3,多云,-10.2,78.7,5.2,0
2024-01-04 12:00:00,4,晴天,-7.5,70.0,8.2,1
2024-01-04 12:00:00,5,晴天,-3.0,75.6,10.3,0
2024-01-04 12:00:00,6,晴天,-9.4,63.2,7.5,0
2024-01-04 12:00:00,7,晴天,0.7,78.9,7.0,3
2024-01-04 12:00:00,8,多云,-6.8,65.1,7.6,1
2024-01-04 12:00:00,9,晴天,-4.3,61.0,7.2,1
2024-01-04 12:00:00,10,多云,-8.2,74.0,8.9,0
2024-01-04 12:00:00,11,晴天,-3.2,79.0,5.7,1
2024-01-04 12:00:00,12,晴天,-7.2,60.5,8.1,0
2024-01-04 12:00:00,13,多云,-13.1,65.7,8.0,0
2024-01-04 12:00:00,14,晴天,-13.7,76.9,9.3,0
2024-01-04 12:00:00,15,晴天,-5.2,70.6,13.1,0
2024-01-04 12:00:00,16,多云,-5.4,76.0,8.5,0
2024-01-04 12:00:00,17,晴天,-7.5,67.0,10.5,0
2024-01-04 12:00:00,18,晴天,-8.8,64.5,9.8,1
2024-01-04 12:00:00,19,晴天,-9.6,63.4,12.2,0
2024-01-04 12:00:00,20,多云,-2.1,74.7,6.4,1
2024-01-04 13:00:00,1,大雨,-7.8,81.9,22.5,0
2024-01-04 13:00:00,2,晴天,-4.2,72.1,11.9,1
2024-01-04 13:00:00,3,晴天,-3.2,60.2,5.3,1
2024-01-04 13:00:00,4,小雨,-9.7,91.9,8.1,0
2024-01-04 13:00:00,5,晴天,-6.9,62.1,9.9,0
2024-01-04 13:00:00,6,多云,-8.5,64.9,14.9,0
2024-01-04 13:00:00,7,晴天,-4.0,62.9,14.7,1
2024-01-04 13:00:00,8,小雨,-7.0,91.4,14.9,0
2024-01-04 13:00:00,9,晴天,-8.4,63.5,9.2,1
2024-01-04 13:00:00,10,多云,0.3,79.9,9.0,1
2024-01-04 13:00:00,11,多云,-10.2,73.9,14.4,0
2024-01-04 13:00:00,12,晴天,-7.0,64.2,10.0,1
2024-01-04 13:00:00,13,晴天,-5.9,60.3,7.6,1
2024-01-04 13:00:00,14,晴天,-4.0,72.9,9.1,2
2024-01-04 13:00:00,15,小雨,-8.2,90.1,10.6,0
2024-01-04 13:00:00,16,多云,-4.1,79.7,10.3,1
2024-01-04 13:00:00,17,晴天,-7.9,75.5,14.6,1
2024-01-04 13:00:00,18,多云,-9.2,67.3,8.5,1
2024-01-04 13:00:00,19,多云,-3.9,64.0,9.9,2
2024-01-04 13:00:00,20,多云,1.5,75.4,11.6,1
2024-01-04 14:00:00,1,晴天,-2.5,76.2,13.6,1
2024-01-04 14:00:00,2,大雨,-1.9,86.1,18.7,0
2024-01-04 14:00:00,3,晴天,1.7,79.5,5.6,4
2024-01-04 14:00:00,4,晴天,-5.2,61.6,10.6,1
2024-01-04 14:00:00,5,晴天,-4.4,70.4,14.3,0
2024-01-04 14:00:00,6,多云,-9.0,78.2,6.7,0
2024-01-04 14:00:00,7,晴天,-10.2,64.2,11.0,0
2024-01-04 14:00:00,8,晴天,-5.5,74.4,10.5,1
2024-01-04 14:00:00,9,晴天,-10.9,78.7,5.5,0
2024-01-04 14:00:00,10,多云,-4.6,63.7,8.0,0
2024-01-04 14:00:00,11,多云,-2.1,62.0,12.2,1
2024-01-04 14:00:00,12,多云,-5.2,63.0,10.6,1
2024-01-04 14:00:00,13,小雨,-1.7,82.5,5.3,1
2024-01-04 14:00:00,14,晴天,-8.0,78.8,6.2,1
2024-01-04 14:00:00,15,晴天,-5.2,65.6,13.7,0
2024-01-04 14:00:00,16,多云,-3.1,61.8,9.5,1
2024-01-04 14:00:00,17,大雨,-7.0,90.2,22.5,0
2024-01-04 14:00:00,18,小雨,-8.8,85.0,7.7,0
2024-01-04 14:00:00,19,晴天,-3.2,73.5,8.9,1
2024-01-04 14:00:00,20,晴天,-6.4,74.8,12.6,0
2024-01-04 15:00:00,1,多云,-2.3,71.4,9.8,1
2024-01-04 15:00:00,2,晴天,4.8,74.3,6.1,5
2024-01-04 15:00:00,3,多云,-4.0,63.7,9.9,1
2024-01-04 15:00:00,4,多云,-3.3,67.1,11.0,2
2024-01-04 15:00:00,5,晴天,-9.4,65.9,5.3,0
2024-01-04 15:00:00,6,多云,-9.5,69.4,13.2,0
2024-01-04 15:00:00,7,晴天,-4.1,64.3,8.7,1
2024-01-04 15:00:00,8,晴天,-2.5,69.5,13.7,1
2024-01-04 15:00:00,9,晴天,0.1,75.2,13.9,4
2024-01-04 15:00:00,10,多云,-4.3,70.1,5.1,0
2024-01-04 15:00:00,11,晴天,-4.8,65.2,6.8,1
2024-01-04 15:00:00,12,晴天,-5.8,78.2,13.9,1
2024-01-04 15:00:00,13,多云,-2.8,66.9,13.9,1
2024-01-04 15:00:00,14,晴天,-6.4,78.4,6.4,1
2024-01-04 15:00:00,15,晴天,0.9,72.4,7.3,1
2024-01-04 15:00:00,16,晴天,-4.2,78.1,9.1,1
2024-01-04 15:00:00,17,晴天,-11.8,75.5,10.3,0
2024-01-04 15:00:00,18,晴天,-8.0,63.0,11.5,1
2024-01-04 15:00:00,19,多云,-3.6,77.9,14.4,2
2024-01-04 15:00:00,20,多云,-8.0,79.7,7.7,0
2024-01-04 16:00:00,1,晴天,-4.5,79.6,10.9,0
2024-01-04 16:00:00,2,晴天,-2.6,60.6,11.1,0
2024-01-04 16:00:00,3,多云,2.0,64.5,7.2,0
2024-01-04 16:00:00,4,晴天,0.6,76.6,8.8,0
2024-01-04 16:00:00,5,晴天,-5.3,63.4,14.7,0
2024-01-04 16:00:00,6,多云,-5.5,65.2,10.1,0
2024-01-04 16:00:00,7,晴天,-4.1,60.7,12.0,0
2024-01-04 16:00:00,8,晴天,-1.8,61.9,12.5,0
2024-01-04 16:00:00,9,晴天,-1.1,74.4,5.7,0
2024-01-04 16:00:00,10,多云,1.1,72.0,11.8,0
2024-01-04 16:00:00,11,大雨,-0.7,80.6,16.2,0
2024-01-04 16:00:00,12,多云,2.5,60.6,9.7,0
2024-01-04 16:00:00,13,小雨,2.4,91.8,10.2,0
2024-01-04 16:00:00,14,小雨,0.2,84.2,5.5,0
2024-01-04 16:00:00,15,多云,-6.8,64.6,14.0,0
2024-01-04 16:00:00,16,多云,3.9,69.5,8.9,0
2024-01-04 16:00:00,17,小雨,-3.2,87.5,9.6,0
2024-01-04 16:00:00,18,晴天,-2.4,64.8,6.8,0
2024-01-04 16:00:00,19,晴天,-3.7,72.5,12.3,0
2024-01-04 16:00:00,20,多云,-9.5,67.5,11.4,0
2024-01-04 17:00:00,1,晴天,-2.1,72.6,8.0,2
2024-01-04 17:00:00,2,晴天,-2.2,78.6,12.2,2
2024-01-04 17:00:00,3,多云,-3.4,70.4,6.7,2
2024-01-04 17:00:00,4,晴天,-4.2,64.1,12.9,2
2024-01-04 17:00:00,5,晴天,-1.2,79.5,8.3,1
2024-01-04 17:00:00,6,晴天,1.1,75.7,11.2,3
2024-01-04 17:00:00,7,晴天,-4.1,73.6,12.3,2
2024-01-04 17:00:00,8,大雨,4.0,82.9,20.1,1
2024-01-04 17:00:00,9,晴天,-1.7,76.0,10.8,5
2024-01-04 17:00:00,10,多云,1.5,65.5,10.5,2
2024-01-04 17:00:00,11,晴天,-7.4,65.3,14.7,1
2024-01-04 17:00:00,12,晴天,0.5,60.2,10.9,4
2024-01-04 17:00:00,13,晴天,2.0,73.4,14.4,8
2024-01-04 17:00:00,14,多云,-1.6,68.0,8.1,3
2024-01-04 17:00:00,15,晴天,-4.9,79.6,5.9,0
2024-01-04 17:00:00,16,小雨,5.5,85.4,9.3,3
2024-01-04 17:00:00,17,晴天,0.5,76.6,6.1,4
2024-01-04 17:00:00,18,晴天,-4.1,72.4,6.4,2
2024-01-04 17:00:00,19,晴天,-2.0,79.6,13.7,5
2024-01-04 17:00:00,20,晴天,1.2,78.2,7.4,2
2024-01-04 18:00:00,1,小雨,-0.4,87.2,7.2,1
2024-01-04 18:00:00,2,多云,0.0,65.1,14.6,2
2024-01-04 18:00:00,3,晴天,-2.6,68.3,7.3,2
