timestamp,station_id,weather,temperature,humidity,wind_speed,ridership
2023-02-26 10:00:00,10,大雨,26.6,40.5,7.7,18
2023-02-26 11:00:00,9,晴天,22.4,77.8,2.3,109
2023-02-26 12:00:00,7,小雨,23.7,84.2,2.9,47
2023-02-26 13:00:00,4,晴天,28.9,74.9,0.9,58
2023-02-26 14:00:00,5,晴天,24.2,48.5,6.1,132
2023-02-26 15:00:00,1,晴天,24.0,41.5,0.1,94
2023-02-26 16:00:00,1,晴天,19.4,54.7,2.4,118
2023-02-26 17:00:00,3,晴天,22.6,97.1,1.5,216
2023-02-26 18:00:00,8,多云,22.3,42.3,2.8,234
2023-02-26 19:00:00,2,多云,20.9,72.3,1.3,217
2023-02-26 20:00:00,4,多云,13.9,58.6,3.8,77
2023-02-26 21:00:00,2,晴天,19.5,74.2,0.1,61
2023-02-26 22:00:00,5,晴天,12.7,41.1,1.6,44
2023-02-26 23:00:00,9,小雨,15.1,56.3,5.3,38
2023-02-27 00:00:00,1,多云,10.1,46.5,0.9,37
2023-02-27 01:00:00,5,晴天,14.6,47.4,0.2,20
2023-02-27 02:00:00,9,阴天,12.7,71.0,2.1,25
2023-02-27 03:00:00,1,小雨,15.1,43.2,11.3,15
2023-02-27 04:00:00,9,阴天,17.7,64.3,0.2,9
2023-02-27 05:00:00,8,多云,21.2,60.8,0.2,31
2023-02-27 06:00:00,4,晴天,22.4,45.7,2.7,50
2023-02-27 07:00:00,10,小雨,14.3,48.9,0.9,143
2023-02-27 08:00:00,5,晴天,24.5,65.0,1.6,419
2023-02-27 09:00:00,5,多云,24.2,59.6,5.3,355
2023-02-27 10:00:00,6,晴天,22.6,60.6,0.7,190
2023-02-27 11:00:00,7,大雨,22.2,56.5,3.8,47
2023-02-27 12:00:00,8,晴天,24.8,55.5,2.1,216
2023-02-27 13:00:00,8,阴天,25.5,59.7,7.1,152
2023-02-27 14:00:00,2,阴天,25.5,81.6,10.8,113
2023-02-27 15:00:00,9,多云,22.9,67.9,2.0,147
2023-02-27 16:00:00,7,小雨,14.9,58.0,2.6,76
2023-02-27 17:00:00,4,小雨,19.8,43.8,4.1,182
2023-02-27 18:00:00,4,大雨,16.4,53.7,1.2,68
2023-02-27 19:00:00,8,多云,24.9,46.2,0.8,407
2023-02-27 20:00:00,4,大雨,17.7,48.1,10.0,24
2023-02-27 21:00:00,6,多云,18.7,31.9,1.7,98
2023-02-27 22:00:00,5,阴天,17.6,59.8,0.0,88
2023-02-27 23:00:00,3,多云,16.1,91.0,5.5,5
2023-02-28 00:00:00,10,多云,13.8,62.9,2.7,34
2023-02-28 01:00:00,2,大雨,13.5,70.9,0.6,25
2023-02-28 02:00:00,9,大雨,9.6,74.4,0.1,0
2023-02-28 03:00:00,10,多云,16.9,55.7,1.0,44
2023-02-28 04:00:00,9,晴天,18.4,56.7,7.9,60
2023-02-28 05:00:00,1,多云,18.6,39.0,8.1,55
2023-02-28 06:00:00,10,阴天,20.4,63.0,1.1,23
2023-02-28 07:00:00,3,大雨,17.7,60.8,5.4,48
2023-02-28 08:00:00,8,大雨,21.6,47.2,1.7,56
2023-02-28 09:00:00,6,晴天,21.6,77.2,3.2,440
2023-02-28 10:00:00,5,多云,26.3,48.4,1.2,145
2023-02-28 11:00:00,5,小雨,25.0,100.0,2.2,44
2023-02-28 12:00:00,6,大雨,23.1,66.1,1.0,24
2023-02-28 13:00:00,7,晴天,24.3,59.7,0.2,188
2023-02-28 14:00:00,1,阴天,21.2,89.1,0.5,111
2023-02-28 15:00:00,9,多云,22.6,25.8,1.0,192
2023-02-28 16:00:00,3,晴天,24.2,55.7,11.2,184
2023-02-28 17:00:00,4,晴天,17.3,53.5,10.1,471
2023-02-28 18:00:00,10,晴天,19.8,57.3,5.3,473
2023-02-28 19:00:00,1,多云,16.5,63.4,0.8,395
2023-02-28 20:00:00,10,晴天,13.5,56.8,1.7,80
2023-02-28 21:00:00,3,晴天,22.1,81.0,1.7,98
2023-02-28 22:00:00,2,大雨,19.4,66.5,1.5,11
2023-02-28 23:00:00,2,晴天,13.4,67.3,0.1,48
2023-03-01 00:00:00,1,晴天,17.8,66.9,2.3,56
2023-03-01 01:00:00,8,多云,12.8,40.7,0.2,9
2023-03-01 02:00:00,3,多云,14.6,63.0,4.9,27
2023-03-01 03:00:00,3,大雨,16.7,63.5,3.5,0
2023-03-01 04:00:00,6,多云,21.1,43.1,1.3,72
2023-03-01 05:00:00,8,大雨,22.0,73.3,3.1,12
2023-03-01 06:00:00,9,小雨,24.7,29.4,0.8,3
2023-03-01 07:00:00,9,晴天,27.0,97.8,0.9,326
2023-03-01 08:00:00,4,晴天,27.0,59.4,1.1,416
2023-03-01 09:00:00,5,多云,24.0,47.2,4.8,362
2023-03-01 10:00:00,2,多云,29.0,69.3,0.7,139
2023-03-01 11:00:00,9,小雨,30.4,69.4,2.5,63
2023-03-01 12:00:00,8,多云,27.4,90.7,0.7,134
2023-03-01 13:00:00,3,多云,23.0,86.7,1.0,135
2023-03-01 14:00:00,9,晴天,31.5,40.1,0.8,154
2023-03-01 15:00:00,3,晴天,27.5,55.9,3.1,176
2023-03-01 16:00:00,9,多云,17.8,46.4,2.2,170
2023-03-01 17:00:00,2,多云,31.2,71.1,3.8,299
2023-03-01 18:00:00,10,多云,22.2,81.2,0.7,295
2023-03-01 19:00:00,9,晴天,29.7,40.3,,400
2023-03-01 20:00:00,8,小雨,22.3,59.1,3.4,56
2023-03-01 21:00:00,9,阴天,19.5,50.5,0.4,93
2023-03-01 22:00:00,5,晴天,19.9,72.7,0.8,129
2023-03-01 23:00:00,2,多云,16.7,66.1,1.1,53
2023-03-02 00:00:00,8,阴天,18.8,77.6,4.1,17
2023-03-02 01:00:00,6,晴天,24.9,53.7,2.9,46
2023-03-02 02:00:00,8,多云,16.6,58.3,0.6,28
2023-03-02 03:00:00,5,晴天,21.7,65.9,2.7,61
2023-03-02 04:00:00,10,小雨,19.0,55.9,3.7,7
2023-03-02 05:00:00,2,晴天,21.9,64.5,1.5,67
2023-03-02 06:00:00,6,阴天,29.6,79.1,0.8,25
2023-03-02 07:00:00,5,小雨,26.5,92.0,3.4,141
2023-03-02 08:00:00,5,大雨,28.4,52.7,2.8,55
2023-03-02 09:00:00,1,小雨,27.4,92.2,0.2,145
2023-03-02 10:00:00,2,多云,36.1,52.5,3.3,38
2023-03-02 11:00:00,8,多云,25.6,73.0,2.0,185
2023-03-02 12:00:00,3,阴天,23.9,52.6,4.2,112
2023-03-02 13:00:00,10,阴天,33.5,44.6,0.6,108
2023-03-02 14:00:00,3,多云,26.8,78.3,0.9,163
2023-03-02 15:00:00,8,阴天,28.4,59.3,2.4,86
2023-03-02 16:00:00,8,多云,31.3,79.3,2.0,118
2023-03-02 17:00:00,2,多云,26.2,71.3,1.5,390
2023-03-02 18:00:00,8,多云,30.4,66.2,4.1,305
2023-03-02 19:00:00,1,晴天,22.8,68.3,2.5,465
2023-03-02 20:00:00,6,晴天,19.0,76.3,3.7,136
2023-03-02 21:00:00,8,晴天,13.1,73.9,0.5,91
2023-03-02 22:00:00,3,多云,20.2,53.9,3.9,107
2023-03-02 23:00:00,8,多云,12.1,66.3,1.9,28
2023-03-03 00:00:00,1,多云,19.6,82.5,0.1,37
2023-03-03 01:00:00,9,阴天,23.2,60.7,0.8,47
2023-03-03 02:00:00,9,多云,19.3,52.6,0.1,55
2023-03-03 03:00:00,5,多云,20.7,50.7,1.8,46
2023-03-03 04:00:00,10,晴天,23.9,72.7,1.2,57
2023-03-03 05:00:00,4,晴天,24.4,56.4,13.1,55
2023-03-03 06:00:00,6,大雨,27.1,65.4,6.1,3
2023-03-03 07:00:00,7,多云,24.9,55.7,5.2,371
2023-03-03 08:00:00,5,大雨,19.4,77.6,2.1,51
2023-03-03 09:00:00,10,晴天,30.7,62.3,4.9,294
2023-03-03 10:00:00,9,多云,27.3,81.4,0.9,121
2023-03-03 11:00:00,3,晴天,25.9,80.9,2.5,183
2023-03-03 12:00:00,7,晴天,29.7,58.7,1.5,151
2023-03-03 13:00:00,10,晴天,29.0,80.0,0.6,128
2023-03-03 14:00:00,10,晴天,25.7,54.9,0.2,198
2023-03-03 15:00:00,5,晴天,23.3,64.0,2.5,211
2023-03-03 16:00:00,7,晴天,27.6,48.3,0.3,203
2023-03-03 17:00:00,2,阴天,22.4,68.9,3.8,326
2023-03-03 18:00:00,4,晴天,24.0,64.5,7.6,482
2023-03-03 19:00:00,2,晴天,23.5,67.7,0.5,466
2023-03-03 20:00:00,7,晴天,24.1,39.6,,140
2023-03-03 21:00:00,2,多云,26.5,30.2,4.0,111
2023-03-03 22:00:00,1,晴天,20.0,43.0,1.0,133
2023-03-03 23:00:00,9,阴天,17.6,67.5,7.6,22
2023-03-04 00:00:00,1,阴天,23.6,70.1,6.6,17
2023-03-04 01:00:00,8,晴天,22.0,76.9,0.3,22
2023-03-04 02:00:00,2,多云,19.8,53.9,0.1,42
2023-03-04 03:00:00,8,晴天,20.8,63.1,11.2,5
2023-03-04 04:00:00,3,小雨,21.2,49.5,9.4,25
2023-03-04 05:00:00,6,多云,22.9,80.5,1.6,0
2023-03-04 06:00:00,3,晴天,23.4,49.4,0.2,38
2023-03-04 07:00:00,7,晴天,22.0,77.7,2.9,240
2023-03-04 08:00:00,10,小雨,26.2,56.2,1.0,105
2023-03-04 09:00:00,9,多云,32.5,83.6,8.3,130
2023-03-04 10:00:00,2,晴天,25.5,62.7,4.7,100
2023-03-04 11:00:00,5,小雨,27.7,62.4,3.1,67
2023-03-04 12:00:00,6,多云,26.0,48.7,1.0,114
2023-03-04 13:00:00,4,阴天,32.0,92.5,3.6,59
2023-03-04 14:00:00,4,晴天,30.5,74.9,1.0,83
2023-03-04 15:00:00,4,大雨,23.4,67.7,0.1,30
2023-03-04 16:00:00,2,小雨,20.1,63.6,2.1,27
2023-03-04 17:00:00,4,晴天,27.6,50.1,2.0,250
2023-03-04 18:00:00,1,小雨,19.6,70.1,4.3,85
2023-03-04 19:00:00,6,多云,24.9,59.0,6.0,226
2023-03-04 20:00:00,1,阴天,19.2,60.9,1.3,44
2023-03-04 21:00:00,10,晴天,22.2,73.4,1.8,74
2023-03-04 22:00:00,6,小雨,20.7,64.3,1.9,25
2023-03-04 23:00:00,1,多云,17.2,60.3,1.2,15
2023-03-05 00:00:00,6,阴天,16.0,81.5,4.1,0
2023-03-05 01:00:00,10,晴天,20.6,47.7,2.2,33
2023-03-05 02:00:00,8,阴天,17.3,35.2,7.4,17
2023-03-05 03:00:00,2,阴天,23.5,48.1,3.2,10
2023-03-05 04:00:00,2,晴天,18.7,62.3,0.7,51
2023-03-05 05:00:00,4,大雨,23.4,70.4,0.5,1
2023-03-05 06:00:00,3,阴天,22.5,48.8,1.4,21
2023-03-05 07:00:00,4,晴天,25.0,100.0,1.3,214
2023-03-05 08:00:00,7,多云,24.1,62.7,1.6,192
2023-03-05 09:00:00,1,多云,26.7,62.3,0.6,214
2023-03-05 10:00:00,6,晴天,20.3,40.7,11.5,133
2023-03-05 11:00:00,3,晴天,26.1,38.4,0.5,120
2023-03-05 12:00:00,10,晴天,26.9,33.3,3.2,102
2023-03-05 13:00:00,7,晴天,28.3,80.6,0.0,67
2023-03-05 14:00:00,10,多云,31.9,78.2,1.6,82
2023-03-05 15:00:00,2,晴天,25.1,60.0,1.1,90
2023-03-05 16:00:00,2,阴天,30.4,41.8,1.4,44
2023-03-05 17:00:00,4,小雨,22.4,55.8,2.1,138
2023-03-05 18:00:00,1,晴天,20.3,81.3,2.8,234
2023-03-05 19:00:00,3,小雨,16.7,52.4,2.6,131
2023-03-05 20:00:00,9,小雨,23.0,46.5,3.0,44
2023-03-05 21:00:00,7,阴天,20.4,54.3,5.6,62
2023-03-05 22:00:00,7,晴天,21.0,55.6,6.5,76
2023-03-05 23:00:00,4,晴天,19.2,71.1,4.0,36
2023-03-06 00:00:00,2,阴天,18.6,26.9,0.2,56
2023-03-06 01:00:00,4,阴天,19.7,62.5,9.8,47
2023-03-06 02:00:00,6,小雨,25.8,49.5,8.8,22
2023-03-06 03:00:00,3,大雨,18.7,52.0,3.7,5
2023-03-06 04:00:00,1,晴天,27.3,71.3,2.2,58
2023-03-06 05:00:00,8,多云,24.9,40.5,0.9,34
2023-03-06 06:00:00,5,晴天,24.8,62.7,4.2,58
2023-03-06 07:00:00,5,晴天,26.6,67.2,,412
2023-03-06 08:00:00,4,大雨,16.6,68.7,3.3,59
2023-03-06 09:00:00,6,晴天,26.4,70.6,3.0,407
2023-03-06 10:00:00,3,多云,26.0,68.6,0.6,165
2023-03-06 11:00:00,9,阴天,34.8,70.8,1.3,97
2023-03-06 12:00:00,5,晴天,27.6,46.8,3.9,228
2023-03-06 13:00:00,3,阴天,28.4,80.5,0.1,72
2023-03-06 14:00:00,1,阴天,27.9,42.2,3.1,146
2023-03-06 15:00:00,10,多云,23.3,65.6,4.4,157
2023-03-06 16:00:00,6,晴天,24.5,49.8,1.2,203
2023-03-06 17:00:00,2,晴天,27.4,34.2,0.2,477
2023-03-06 18:00:00,3,多云,17.3,51.4,5.1,372
2023-03-06 19:00:00,1,晴天,23.3,58.2,0.5,452
2023-03-06 20:00:00,9,晴天,18.5,80.8,1.4,93
2023-03-06 21:00:00,8,阴天,24.0,87.3,3.7,55
2023-03-06 22:00:00,2,晴天,20.5,58.1,5.1,136
2023-03-06 23:00:00,8,小雨,14.3,39.2,5.9,18
2023-03-07 00:00:00,9,晴天,17.4,40.4,2.3,34
2023-03-07 01:00:00,1,多云,20.2,71.6,1.9,44
2023-03-07 02:00:00,5,阴天,18.4,,5.7,28
2023-03-07 03:00:00,8,晴天,20.6,50.9,2.5,49
2023-03-07 04:00:00,2,晴天,21.1,42.4,2.6,41
2023-03-07 05:00:00,4,小雨,25.0,74.9,1.7,26
2023-03-07 06:00:00,7,小雨,25.0,41.6,1.4,44
2023-03-07 07:00:00,3,小雨,24.8,53.3,2.0,174
2023-03-07 08:00:00,5,晴天,26.2,67.1,1.4,443
2023-03-07 09:00:00,8,晴天,23.9,30.0,1.3,401
2023-03-07 10:00:00,10,阴天,32.4,74.3,15.2,97
2023-03-07 11:00:00,3,阴天,37.4,95.7,1.2,43
2023-03-07 12:00:00,4,多云,27.7,61.7,0.9,194
2023-03-07 13:00:00,9,大雨,28.6,59.5,1.3,33
2023-03-07 14:00:00,7,多云,31.0,60.7,2.7,116
2023-03-07 15:00:00,1,多云,30.2,63.4,7.3,125
2023-03-07 16:00:00,4,晴天,26.7,49.1,4.7,207
2023-03-07 17:00:00,4,多云,22.0,43.1,5.5,397
2023-03-07 18:00:00,9,多云,29.1,54.7,5.9,296
2023-03-07 19:00:00,6,晴天,24.4,62.3,7.6,468
2023-03-07 20:00:00,9,多云,21.8,45.0,0.8,114
2023-03-07 21:00:00,6,大雨,18.0,39.8,1.8,4
2023-03-07 22:00:00,6,小雨,19.5,53.4,1.5,66
2023-03-07 23:00:00,5,小雨,13.4,40.0,1.4,8
2023-03-08 00:00:00,5,阴天,20.9,70.1,3.2,34
2023-03-08 01:00:00,2,晴天,21.8,20.0,1.5,66
2023-03-08 02:00:00,8,多云,20.0,42.5,2.9,41
2023-03-08 03:00:00,8,大雨,17.2,81.2,1.4,20
2023-03-08 04:00:00,1,多云,22.5,56.7,1.1,27
2023-03-08 05:00:00,8,晴天,24.7,62.8,1.3,57
2023-03-08 06:00:00,5,晴天,21.4,58.1,4.9,63
2023-03-08 07:00:00,2,阴天,27.8,50.6,2.8,280
2023-03-08 08:00:00,2,多云,27.7,76.4,10.9,354
2023-03-08 09:00:00,6,阴天,26.4,51.4,5.4,290
2023-03-08 10:00:00,9,多云,26.3,47.6,2.0,174
2023-03-08 11:00:00,1,小雨,28.0,69.9,0.8,85
2023-03-08 12:00:00,6,大雨,25.7,31.0,3.4,17
2023-03-08 13:00:00,9,小雨,29.3,55.7,3.9,59
2023-03-08 14:00:00,8,多云,29.7,52.2,1.9,155
2023-03-08 15:00:00,6,多云,30.7,55.4,0.8,147
2023-03-08 16:00:00,3,大雨,27.1,52.7,2.4,43
2023-03-08 17:00:00,8,多云,26.1,65.6,0.9,397
2023-03-08 18:00:00,9,多云,22.9,76.5,8.4,432
2023-03-08 19:00:00,1,晴天,19.7,66.9,3.0,488
2023-03-08 20:00:00,9,阴天,19.9,54.9,1.0,94
2023-03-08 21:00:00,6,晴天,24.4,69.5,0.7,138
2023-03-08 22:00:00,6,小雨,21.2,71.2,3.8,45
2023-03-08 23:00:00,4,多云,20.1,65.4,3.7,48
2023-03-09 00:00:00,1,多云,13.2,75.7,2.7,41
2023-03-09 01:00:00,10,小雨,19.8,24.8,2.9,30
2023-03-09 02:00:00,8,晴天,15.3,60.4,2.8,47
2023-03-09 03:00:00,2,多云,16.3,64.6,1.3,20
2023-03-09 04:00:00,1,大雨,17.7,37.8,8.3,11
2023-03-09 05:00:00,2,大雨,20.0,63.3,2.0,18
2023-03-09 06:00:00,1,晴天,26.2,73.7,0.1,36
2023-03-09 07:00:00,1,阴天,25.6,56.6,1.3,291
2023-03-09 08:00:00,9,小雨,23.3,69.8,0.4,182
2023-03-09 09:00:00,1,阴天,25.5,75.3,1.4,274
2023-03-09 10:00:00,4,多云,29.5,80.1,2.8,101
2023-03-09 11:00:00,10,多云,30.6,77.4,0.1,154
2023-03-09 12:00:00,6,阴天,29.1,80.5,6.1,88
2023-03-09 13:00:00,7,阴天,25.0,52.5,2.8,132
2023-03-09 14:00:00,2,多云,26.8,54.1,1.1,171
2023-03-09 15:00:00,6,晴天,34.3,22.9,1.1,168
2023-03-09 16:00:00,7,多云,22.5,44.0,1.9,168
2023-03-09 17:00:00,10,多云,26.1,78.3,0.9,409
2023-03-09 18:00:00,10,晴天,30.0,50.9,0.0,367
2023-03-09 19:00:00,2,晴天,21.5,66.0,0.1,477
2023-03-09 20:00:00,2,阴天,26.7,63.6,1.3,103
2023-03-09 21:00:00,10,晴天,18.1,78.6,0.4,130
2023-03-09 22:00:00,7,小雨,13.4,29.7,0.1,25
2023-03-09 23:00:00,1,晴天,17.1,65.3,5.9,57
2023-03-10 00:00:00,8,晴天,16.4,65.0,1.0,48
2023-03-10 01:00:00,3,晴天,13.8,47.1,2.1,32
2023-03-10 02:00:00,6,晴天,18.1,74.4,0.6,58
2023-03-10 03:00:00,9,大雨,23.1,39.0,0.1,26
2023-03-10 04:00:00,6,阴天,19.4,76.0,4.1,32
2023-03-10 05:00:00,9,晴天,21.2,27.7,0.4,50
2023-03-10 06:00:00,7,多云,27.8,46.4,0.1,25
2023-03-10 07:00:00,9,多云,22.7,57.9,2.7,354
2023-03-10 08:00:00,2,阴天,28.0,63.3,0.0,228
2023-03-10 09:00:00,8,大雨,22.1,32.0,1.7,64
2023-03-10 10:00:00,8,多云,25.1,75.6,1.0,166
2023-03-10 11:00:00,2,小雨,27.8,71.3,1.2,88
2023-03-10 12:00:00,4,大雨,32.3,88.5,0.0,20
2023-03-10 13:00:00,7,晴天,25.8,70.5,10.0,241
2023-03-10 14:00:00,4,多云,25.2,49.0,2.2,174
2023-03-10 15:00:00,4,阴天,28.0,43.9,2.5,66
2023-03-10 16:00:00,6,小雨,27.5,53.7,3.3,61
2023-03-10 17:00:00,10,多云,21.8,92.7,4.8,328
2023-03-10 18:00:00,6,多云,22.1,60.7,2.8,390
2023-03-10 19:00:00,10,晴天,25.6,61.4,4.3,464
2023-03-10 20:00:00,3,多云,17.6,80.7,1.8,72
2023-03-10 21:00:00,9,小雨,21.1,42.5,1.4,44
2023-03-10 22:00:00,10,多云,17.8,68.1,5.2,117
2023-03-10 23:00:00,2,小雨,23.0,67.7,6.0,25
2023-03-11 00:00:00,6,阴天,20.4,74.4,0.4,5
2023-03-11 01:00:00,7,晴天,21.5,72.8,2.3,42
2023-03-11 02:00:00,9,多云,17.7,59.1,3.5,7
2023-03-11 03:00:00,3,多云,22.6,39.3,0.3,32
2023-03-11 04:00:00,10,小雨,23.6,51.5,8.0,16
2023-03-11 05:00:00,3,晴天,23.9,72.6,2.2,16
2023-03-11 06:00:00,7,小雨,22.8,87.8,3.1,0
2023-03-11 07:00:00,4,阴天,25.4,41.7,0.6,181
2023-03-11 08:00:00,8,多云,20.6,40.7,0.9,206
2023-03-11 09:00:00,7,阴天,32.5,36.4,0.4,132
2023-03-11 10:00:00,5,阴天,26.2,48.5,0.9,94
2023-03-11 11:00:00,7,晴天,27.5,74.2,2.0,128
2023-03-11 12:00:00,3,晴天,24.7,79.7,5.4,107
2023-03-11 13:00:00,2,阴天,30.5,28.8,2.3,63
2023-03-11 14:00:00,6,阴天,29.6,41.9,0.8,50
2023-03-11 15:00:00,2,晴天,26.3,39.1,0.1,134
2023-03-11 16:00:00,3,晴天,19.2,47.0,2.9,144
2023-03-11 17:00:00,6,晴天,22.8,56.7,1.6,271
2023-03-11 18:00:00,5,阴天,25.0,54.0,12.5,196
2023-03-11 19:00:00,8,晴天,23.1,67.7,4.5,297
2023-03-11 20:00:00,9,多云,21.0,31.1,5.0,69
2023-03-11 21:00:00,3,大雨,18.9,52.2,0.0,20
2023-03-11 22:00:00,10,晴天,14.6,80.5,4.5,50
2023-03-11 23:00:00,3,小雨,21.7,81.1,0.6,0
2023-03-12 00:00:00,3,晴天,14.3,85.0,2.6,20
2023-03-12 01:00:00,6,阴天,18.2,65.9,1.8,37
2023-03-12 02:00:00,1,晴天,16.2,50.2,2.5,35
2023-03-12 03:00:00,7,小雨,23.1,62.6,0.4,36
2023-03-12 04:00:00,1,小雨,22.9,97.9,1.8,0
2023-03-12 05:00:00,5,晴天,21.3,52.0,0.1,36
2023-03-12 06:00:00,10,晴天,25.7,87.5,0.1,14
2023-03-12 07:00:00,8,多云,20.5,23.4,3.2,201
2023-03-12 08:00:00,4,晴天,25.9,68.6,9.1,273
2023-03-12 09:00:00,5,大雨,24.0,69.7,4.5,35
2023-03-12 10:00:00,4,大雨,31.1,65.6,1.9,9
2023-03-12 11:00:00,4,多云,29.6,66.6,0.2,84
2023-03-12 12:00:00,8,小雨,30.6,67.8,0.1,3
2023-03-12 13:00:00,2,小雨,26.8,68.5,0.5,67
2023-03-12 14:00:00,1,大雨,,55.0,11.2,42
2023-03-12 15:00:00,3,多云,23.8,55.9,1.5,116
2023-03-12 16:00:00,9,晴天,23.2,39.6,5.6,127
2023-03-12 17:00:00,4,晴天,24.4,71.0,3.7,280
2023-03-12 18:00:00,10,多云,20.9,79.5,2.8,224
2023-03-12 19:00:00,5,多云,24.5,86.2,8.9,210
2023-03-12 20:00:00,2,多云,19.7,47.7,0.8,82
2023-03-12 21:00:00,4,晴天,16.9,34.1,1.8,87
2023-03-12 22:00:00,2,小雨,15.7,65.6,6.0,36
2023-03-12 23:00:00,2,晴天,20.9,42.7,2.4,34
2023-03-13 00:00:00,4,晴天,11.0,68.6,0.8,31
2023-03-13 01:00:00,6,多云,15.8,26.9,0.7,80
2023-03-13 02:00:00,7,晴天,23.5,76.3,4.2,46
2023-03-13 03:00:00,10,多云,19.1,62.3,0.0,36
2023-03-13 04:00:00,3,多云,23.3,31.2,7.4,59
2023-03-13 05:00:00,3,多云,23.6,64.6,0.1,42
2023-03-13 06:00:00,10,多云,23.1,61.4,3.0,42
2023-03-13 07:00:00,6,晴天,20.0,67.8,2.8,443
2023-03-13 08:00:00,3,晴天,22.2,72.0,2.6,432
2023-03-13 09:00:00,2,阴天,23.2,23.8,1.9,303
2023-03-13 10:00:00,8,多云,29.4,52.9,5.7,110
2023-03-13 11:00:00,5,多云,30.5,58.7,3.2,138
2023-03-13 12:00:00,1,晴天,26.0,55.6,4.6,187
2023-03-13 13:00:00,3,多云,28.3,54.7,0.4,125
2023-03-13 14:00:00,10,多云,28.0,75.8,0.2,134
2023-03-13 15:00:00,8,多云,27.4,34.0,0.1,171
2023-03-13 16:00:00,4,小雨,23.9,55.6,0.5,87
2023-03-13 17:00:00,7,晴天,29.9,56.8,3.3,375
2023-03-13 18:00:00,10,晴天,25.7,58.4,2.0,485
2023-03-13 19:00:00,2,大雨,22.6,45.3,4.2,52
2023-03-13 20:00:00,7,阴天,19.6,92.1,0.6,110
2023-03-13 21:00:00,5,晴天,17.6,74.7,1.4,134
2023-03-13 22:00:00,5,多云,20.5,93.2,6.6,109
2023-03-13 23:00:00,6,晴天,17.4,69.6,8.2,12
2023-03-14 00:00:00,9,晴天,19.1,71.4,7.6,46
2023-03-14 01:00:00,6,晴天,13.1,59.9,5.1,17
2023-03-14 02:00:00,8,晴天,,83.4,3.5,27
2023-03-14 03:00:00,7,小雨,19.8,68.5,7.3,20
2023-03-14 04:00:00,9,多云,24.1,57.1,3.8,37
2023-03-14 05:00:00,4,晴天,19.6,87.7,9.2,60
2023-03-14 06:00:00,2,晴天,19.2,40.5,0.1,77
2023-03-14 07:00:00,7,大雨,26.3,49.0,7.6,50
2023-03-14 08:00:00,6,晴天,,100.0,2.4,330
2023-03-14 09:00:00,1,小雨,22.0,70.1,0.4,147
2023-03-14 10:00:00,9,晴天,23.0,20.5,0.7,220
2023-03-14 11:00:00,9,多云,26.5,75.3,5.7,173
2023-03-14 12:00:00,2,晴天,28.4,44.7,2.1,156
2023-03-14 13:00:00,3,晴天,32.7,51.4,12.2,160
2023-03-14 14:00:00,5,晴天,24.7,98.3,0.4,157
2023-03-14 15:00:00,5,晴天,28.8,84.8,1.6,111
2023-03-14 16:00:00,1,多云,20.3,90.0,1.2,138
2023-03-14 17:00:00,8,小雨,26.0,50.9,2.2,177
2023-03-14 18:00:00,8,晴天,28.2,55.6,3.0,369
2023-03-14 19:00:00,4,晴天,22.8,63.3,3.3,448
2023-03-14 20:00:00,7,多云,,73.0,0.0,117
2023-03-14 21:00:00,10,小雨,23.8,54.9,0.3,41
2023-03-14 22:00:00,3,阴天,20.4,88.2,0.1,77
2023-03-14 23:00:00,6,多云,19.3,67.4,6.0,56
2023-03-15 00:00:00,10,多云,15.6,82.4,1.1,25
2023-03-15 01:00:00,10,多云,19.9,48.3,1.4,60
2023-03-15 02:00:00,9,阴天,17.3,53.7,1.8,8
2023-03-15 03:00:00,1,大雨,21.1,63.7,5.7,30
2023-03-15 04:00:00,5,晴天,21.3,53.1,0.0,69
2023-03-15 05:00:00,4,晴天,25.6,75.7,0.4,37
2023-03-15 06:00:00,8,晴天,21.9,76.0,3.5,37
2023-03-15 07:00:00,1,多云,24.5,56.4,10.0,335
2023-03-15 08:00:00,9,小雨,28.6,69.9,3.1,138
2023-03-15 09:00:00,6,多云,26.5,90.6,0.9,281
2023-03-15 10:00:00,4,晴天,27.9,75.7,2.2,196
2023-03-15 11:00:00,9,小雨,27.3,69.8,11.1,61
2023-03-15 12:00:00,5,大雨,28.2,79.4,2.3,51
2023-03-15 13:00:00,5,晴天,30.5,85.2,1.4,110
2023-03-15 14:00:00,5,小雨,33.5,82.8,1.5,48
2023-03-15 15:00:00,1,多云,22.2,58.9,10.2,174
2023-03-15 16:00:00,1,阴天,22.4,73.5,3.8,134
2023-03-15 17:00:00,8,大雨,24.5,55.5,3.5,63
2023-03-15 18:00:00,8,多云,23.8,59.2,0.8,394
2023-03-15 19:00:00,6,小雨,21.7,67.2,2.5,190
2023-03-15 20:00:00,4,阴天,19.5,38.3,1.3,88
2023-03-15 21:00:00,2,多云,16.4,65.5,0.8,138
2023-03-15 22:00:00,2,晴天,17.5,49.6,6.8,123
2023-03-15 23:00:00,9,大雨,21.3,42.2,1.4,19
2023-03-16 00:00:00,5,晴天,18.9,71.9,1.0,24
2023-03-16 01:00:00,4,多云,20.9,56.1,8.1,31
2023-03-16 02:00:00,10,阴天,15.7,63.3,0.7,22
2023-03-16 03:00:00,1,小雨,24.5,56.5,4.1,2
2023-03-16 04:00:00,7,多云,19.5,50.8,3.2,47
